Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
activemq-5.17.4516,org.apache.activemq.bugs.AMQ4147Test.testTcpTransportRemoteMemoryUsage.(Anon_8),(Anon_8),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,5,5,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4517,org.apache.activemq.bugs.AMQ4147Test.testVMTransportRemoteMemoryUsage.(Anon_1),(Anon_1),Anonymous Class,1,0,9,0,2,9,1,0,0,0,10,0,0,4,4,0,1,0,0,8,4,1,0,10,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4518,org.apache.activemq.bugs.AMQ4147Test.testVMTransportRemoteMemoryUsage.(Anon_2),(Anon_2),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,5,5,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4519,org.apache.activemq.bugs.AMQ4147Test.testVMTransportRemoteMemoryUsage.(Anon_3),(Anon_3),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,5,5,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4520,org.apache.activemq.bugs.AMQ4147Test.testVMTransportRemoteMemoryUsage.(Anon_4),(Anon_4),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,5,5,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4521,org.apache.activemq.bugs.AMQ4148Test,AMQ4148Test,Public Class,63,11,37,8,5,54,1,12,0,0,39,30,0.77,11,11,9,14,0,0,30,26,1,0,79,5,5,1,1,0,0,0,0,1,27,35,5,No
activemq-5.17.4522,org.apache.activemq.bugs.AMQ4148Test.test.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,2,1,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,6,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4523,org.apache.activemq.bugs.AMQ4157Test,AMQ4157Test,Public Class,7,1,14,0,2,15,1,18,0,1,109,17,0.16,23,23,34,37,0,0,79,66,7,9,143,3,1,2,7,76,68,4,0,3,69,88,14,No
activemq-5.17.4524,org.apache.activemq.bugs.AMQ4157Test.testPublishCountsWithRollbackConsumer.(Anon_1),(Anon_1),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,3,3,0,1,0,0,7,3,1,0,9,2,2,1,1,0,0,0,0,1,2,4,2,No
activemq-5.17.4525,org.apache.activemq.bugs.AMQ4157Test.testPublishCountsWithRollbackConsumer.(Anon_2),(Anon_2),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,3,3,0,1,0,0,7,3,1,0,9,2,2,1,1,0,0,0,0,1,2,4,2,No
activemq-5.17.4526,org.apache.activemq.bugs.AMQ4160Test,AMQ4160Test,Public Class,66,12,56,19,1,86,1,52,0,0,228,97,0.43,11,11,38,59,0,0,180,87,4,1,371,1,5,0,4,25,25,0,0,4,87,125,4,No
activemq-5.17.4527,org.apache.activemq.bugs.AMQ4160Test.testInactiveBridgStillActive.(Anon_7),(Anon_7),Anonymous Class,1,0,11,0,1,11,2,0,0,0,12,0,0,3,3,1,2,0,0,10,2,1,0,12,1,1,0,1,0,0,0,0,1,2,4,1,No
activemq-5.17.4528,org.apache.activemq.bugs.AMQ4160Test.testInactiveBridgStillActive.(Anon_7).installPlugin.(Anon_8),(Anon_8),Anonymous Class,71,0,6,0,1,6,1,0,0,0,7,0,0,4,4,0,1,0,0,6,1,1,0,7,1,2,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4529,org.apache.activemq.bugs.AMQ4160Test.testInactiveBridgStillActive.(Anon_9),(Anon_9),Anonymous Class,126,5,28,1,1,34,1,18,0,0,85,2,0.02,5,5,3,20,0,0,66,23,3,0,105,1,4,0,3,0,0,0,1,2,23,42,3,No
activemq-5.17.4530,org.apache.activemq.bugs.AMQ4160Test.testInactiveBridgStillActive.(Anon_9).createBridge.(Anon_10),(Anon_10),Anonymous Class,16,0,4,0,1,4,2,16,0,0,67,2,0.03,9,9,0,16,0,0,51,17,16,0,85,1,1,0,16,0,0,0,0,16,17,33,16,No
activemq-5.17.4531,org.apache.activemq.bugs.AMQ4160Test.testLostActiveBridge.(Anon_1),(Anon_1),Anonymous Class,1,0,9,1,1,10,2,0,0,0,10,1,0.1,3,3,1,2,0,0,8,1,1,0,11,1,1,0,1,0,0,0,0,1,1,3,1,No
activemq-5.17.4532,org.apache.activemq.bugs.AMQ4160Test.testLostActiveBridge.(Anon_1).installPlugin.(Anon_2),(Anon_2),Anonymous Class,71,0,4,1,1,5,1,0,0,0,5,1,0.2,4,4,0,1,0,0,4,0,1,0,6,1,2,0,1,0,0,0,0,1,0,1,1,No
activemq-5.17.4533,org.apache.activemq.bugs.AMQ4160Test.testLostActiveBridge.(Anon_3),(Anon_3),Anonymous Class,125,0,10,4,2,14,1,1,0,0,21,8,0.38,7,7,1,2,0,0,18,9,2,0,30,2,4,1,2,0,0,0,1,1,8,11,3,No
activemq-5.17.4534,org.apache.activemq.bugs.AMQ4160Test.testLostActiveBridge.(Anon_4),(Anon_4),Anonymous Class,5,0,7,0,1,7,2,5,0,0,36,0,0,7,7,0,9,0,0,29,9,5,2,41,1,1,0,5,60,60,0,0,5,10,17,5,No
activemq-5.17.4535,org.apache.activemq.bugs.AMQ4160Test.testLostActiveBridge.(Anon_4).start.(Anon_5),(Anon_5),Anonymous Class,1,0,5,0,1,5,1,0,0,0,6,0,0,6,6,0,1,0,0,5,1,1,0,6,1,2,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4536,org.apache.activemq.bugs.AMQ4160Test.testLostActiveBridge.(Anon_4).start.(Anon_6),(Anon_6),Anonymous Class,1,0,5,0,1,5,1,0,0,0,6,0,0,6,6,0,1,0,0,5,1,1,0,6,1,2,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4537,org.apache.activemq.bugs.AMQ4212Test,AMQ4212Test,Public Class,14,3,16,1,2,20,1,64,0,1,233,29,0.12,30,30,56,63,0,0,178,150,14,4,325,3,1,2,14,75,48,9,0,5,150,183,22,No
activemq-5.17.4538,org.apache.activemq.bugs.AMQ4212Test.testDurableAcksNotDropped.(Anon_5),(Anon_5),Anonymous Class,1,0,5,0,2,5,2,0,0,0,6,0,0,5,5,1,2,0,0,5,2,1,0,6,2,1,0,1,0,0,0,0,1,2,3,2,No
activemq-5.17.4539,org.apache.activemq.bugs.AMQ4212Test.testDurableAcksNotDropped.(Anon_6),(Anon_6),Anonymous Class,1,0,5,0,2,5,2,0,0,0,6,0,0,5,5,1,2,0,0,5,2,1,0,6,2,1,0,1,0,0,0,0,1,2,3,2,No
activemq-5.17.4540,org.apache.activemq.bugs.AMQ4212Test.testDurableAcksNotDropped.(Anon_7),(Anon_7),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4541,org.apache.activemq.bugs.AMQ4212Test.testDurableAcksNotDropped.(Anon_8),(Anon_8),Anonymous Class,1,0,5,0,2,5,2,0,0,0,6,0,0,5,5,1,2,0,0,5,2,1,0,6,2,1,0,1,0,0,0,0,1,2,3,2,No
activemq-5.17.4542,org.apache.activemq.bugs.AMQ4212Test.testDurableAcksNotDropped.(Anon_9),(Anon_9),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4543,org.apache.activemq.bugs.AMQ4212Test.testDurableSubPrefetchRecovered.(Anon_1),(Anon_1),Anonymous Class,1,0,5,0,2,5,2,0,0,0,6,0,0,5,5,1,2,0,0,5,2,1,0,6,2,1,0,1,0,0,0,0,1,2,3,2,No
activemq-5.17.4544,org.apache.activemq.bugs.AMQ4212Test.testDurableSubPrefetchRecovered.(Anon_2),(Anon_2),Anonymous Class,1,0,5,0,2,5,2,0,0,0,6,0,0,5,5,1,2,0,0,5,2,1,0,6,2,1,0,1,0,0,0,0,1,2,3,2,No
activemq-5.17.4545,org.apache.activemq.bugs.AMQ4212Test.testDurableSubPrefetchRecovered.(Anon_3),(Anon_3),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4546,org.apache.activemq.bugs.AMQ4212Test.testDurableSubPrefetchRecovered.(Anon_4),(Anon_4),Anonymous Class,1,0,5,0,2,5,2,0,0,0,6,0,0,5,5,1,2,0,0,5,2,1,0,6,2,1,0,1,0,0,0,0,1,2,3,2,No
activemq-5.17.4547,org.apache.activemq.bugs.AMQ4213Test,AMQ4213Test,Public Class,3,2,12,0,1,14,1,10,0,3,40,16,0.4,13,13,14,11,0,0,24,18,3,0,66,2,1,1,3,56,56,0,0,3,19,25,4,No
activemq-5.17.4548,org.apache.activemq.bugs.AMQ4213Test.setUp.(Anon_1),(Anon_1),Anonymous Class,79,0,4,0,1,4,1,1,0,0,6,0,0,7,7,0,1,0,0,4,1,1,0,7,1,4,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4549,org.apache.activemq.bugs.AMQ4220Test,AMQ4220Test,Public Class,6,2,9,0,1,12,1,20,0,3,62,17,0.27,17,17,19,17,0,0,41,36,6,1,99,2,1,1,6,33,33,0,2,4,37,47,8,No
activemq-5.17.4550,org.apache.activemq.bugs.AMQ4220Test.testRestartAfterQueueDelete.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4551,org.apache.activemq.bugs.AMQ4221Test,AMQ4221Test,Public Class,49,6,32,0,2,37,1,36,1,1,181,17,0.09,38,38,52,56,0,0,143,113,4,19,233,4,5,1,5,79,79,0,0,5,116,142,9,No
activemq-5.17.4552,org.apache.activemq.bugs.AMQ4221Test.doProduceConsumeExpireHalf.(Anon_6),(Anon_6),Anonymous Class,1,2,21,0,7,23,1,2,0,0,22,0,0,5,5,1,3,0,0,16,12,1,0,24,7,2,5,1,0,0,0,0,1,8,14,7,No
activemq-5.17.4553,org.apache.activemq.bugs.AMQ4221Test.doProduceConsumeExpireHalf.(Anon_7),(Anon_7),Anonymous Class,1,2,21,0,3,23,1,2,0,0,22,0,0,10,10,4,5,0,0,19,15,1,0,24,3,2,2,1,0,0,0,0,1,13,16,3,No
activemq-5.17.4554,org.apache.activemq.bugs.AMQ4221Test.setUp.(Anon_1),(Anon_1),Anonymous Class,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,No
activemq-5.17.4555,org.apache.activemq.bugs.AMQ4221Test.setUp.(Anon_2),(Anon_2),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,4,4,1,1,0,0,7,4,1,0,9,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4556,org.apache.activemq.bugs.AMQ4221Test.setUp.(Anon_3),(Anon_3),Anonymous Class,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,No
activemq-5.17.4557,org.apache.activemq.bugs.AMQ4221Test.testProduceConsumeExpireHalf.(Anon_4),(Anon_4),Anonymous Class,1,0,14,0,4,14,1,0,0,0,15,0,0,8,8,0,1,0,0,12,7,1,0,15,4,2,2,1,0,0,0,0,1,5,8,4,No
activemq-5.17.4558,org.apache.activemq.bugs.AMQ4221Test.testProduceConsumeExpireHalf.(Anon_5),(Anon_5),Anonymous Class,1,0,9,0,2,9,1,0,0,0,10,0,0,3,3,0,1,0,0,8,4,1,0,10,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4559,org.apache.activemq.bugs.AMQ4222Test,AMQ4222Test,Public Class,51,2,14,2,1,18,1,23,0,1,102,32,0.31,30,30,36,33,0,0,74,61,7,1,156,1,5,0,7,57,57,2,4,1,59,73,7,No
activemq-5.17.4560,org.apache.activemq.bugs.AMQ4222Test.testTempQueueCleanedUp.(Anon_1),(Anon_1),Anonymous Class,1,0,11,0,3,11,1,0,0,0,12,0,0,5,5,0,1,0,0,9,5,1,0,12,3,2,2,1,0,0,0,0,1,3,6,3,No
activemq-5.17.4561,org.apache.activemq.bugs.AMQ4222Test.testTempQueueCleanedUp.(Anon_2),(Anon_2),Anonymous Class,1,0,9,0,2,9,1,0,0,0,10,0,0,4,4,0,1,0,0,8,4,1,0,10,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4562,org.apache.activemq.bugs.AMQ4222Test.testTempQueueCleanedUp.(Anon_3),(Anon_3),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4563,org.apache.activemq.bugs.AMQ4323Test,AMQ4323Test,Public Class,5,4,17,1,2,21,1,27,0,1,91,21,0.23,20,20,28,28,0,0,70,62,5,4,138,4,1,3,5,75,75,2,2,1,61,74,10,No
activemq-5.17.4564,org.apache.activemq.bugs.AMQ4323Test.testCleanupOfFiles.(Anon_1),(Anon_1),Anonymous Class,38,0,4,0,1,4,1,0,0,0,5,0,0,3,3,1,1,0,0,4,1,1,0,5,1,3,0,1,0,0,0,1,0,1,2,1,No
activemq-5.17.4565,org.apache.activemq.bugs.AMQ4323Test.testCleanupOfFiles.(Anon_2),(Anon_2),Anonymous Class,1,0,6,0,1,6,2,0,0,0,7,0,0,3,3,1,2,0,0,6,3,1,0,7,1,1,0,1,0,0,0,0,1,3,4,1,No
activemq-5.17.4566,org.apache.activemq.bugs.AMQ4356Test,AMQ4356Test,Public Class,8,2,9,0,1,11,1,23,0,2,81,19,0.23,15,15,28,28,0,0,54,45,8,4,122,2,1,1,8,77,58,3,2,3,52,64,9,No
activemq-5.17.4567,org.apache.activemq.bugs.AMQ4356Test.testVirtualTopicUnsubDurable.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,2,2,0,1,0,0,3,0,1,0,4,1,2,0,1,0,0,0,0,1,0,1,1,No
activemq-5.17.4568,org.apache.activemq.bugs.AMQ4356Test.testVirtualTopicUnsubDurable.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,2,2,0,1,0,0,3,0,1,0,4,1,2,0,1,0,0,0,0,1,0,1,1,No
activemq-5.17.4569,org.apache.activemq.bugs.AMQ4361Test,AMQ4361Test,Public Class,3,4,29,1,2,34,1,17,0,1,92,20,0.22,22,22,27,24,0,0,69,59,3,2,127,4,1,1,3,33,33,0,0,3,56,69,7,No
activemq-5.17.4570,org.apache.activemq.bugs.AMQ4361Test.testCloseWhenHunk.(Anon_1),(Anon_1),Anonymous Class,1,0,15,0,3,15,1,0,0,0,16,0,0,5,5,3,4,0,0,13,9,1,0,16,3,2,2,1,0,0,0,0,1,9,12,3,No
activemq-5.17.4571,org.apache.activemq.bugs.AMQ4361Test.testCloseWhenHunk.(Anon_2),(Anon_2),Anonymous Class,1,0,9,0,2,9,1,0,0,0,10,0,0,3,3,1,1,0,0,8,4,1,0,10,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4572,org.apache.activemq.bugs.AMQ4368Test,AMQ4368Test,Public Class,4,3,16,0,1,19,1,31,0,1,170,17,0.1,23,23,56,53,0,0,104,97,4,4,217,2,1,1,4,75,75,0,1,3,95,128,5,No
activemq-5.17.4573,org.apache.activemq.bugs.AMQ4368Test.Client,Client,Abstract Class,8,0,7,0,2,7,2,8,0,0,59,0,0,14,14,17,16,1,2,32,27,8,7,67,3,1,3,8,76,73,0,3,4,27,40,11,No
activemq-5.17.4574,org.apache.activemq.bugs.AMQ4368Test.ConsumingClient,ConsumingClient,Class,10,0,7,0,2,7,1,1,0,0,16,0,0,7,7,6,5,0,0,7,7,2,0,17,3,2,2,2,0,0,0,1,1,5,10,4,No
activemq-5.17.4575,org.apache.activemq.bugs.AMQ4368Test.ProducingClient,ProducingClient,Class,11,0,8,0,2,8,1,3,0,0,25,0,0,7,7,9,9,1,0,13,14,3,0,28,3,2,2,3,0,0,1,1,0,12,19,6,No
activemq-5.17.4576,org.apache.activemq.bugs.AMQ4368Test.testENTMQ220.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,2,1,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,6,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4577,org.apache.activemq.bugs.AMQ4407Test,AMQ4407Test,Public Class,9,2,11,2,1,15,1,30,0,6,106,35,0.33,25,25,33,30,0,0,76,65,9,1,170,2,1,1,9,44,44,2,2,5,68,83,12,No
activemq-5.17.4578,org.apache.activemq.bugs.AMQ4407Test.testRemoveOfOneDestFromSharedPa.(Anon_2),(Anon_2),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4579,org.apache.activemq.bugs.AMQ4407Test.testRestartAfterQueueDelete.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4580,org.apache.activemq.bugs.AMQ4413Test,AMQ4413Test,Public Class,2,15,74,3,3,91,1,34,0,1,156,24,0.15,19,19,33,43,0,0,124,105,2,6,213,3,1,2,2,50,50,1,0,1,101,127,5,No
activemq-5.17.4581,org.apache.activemq.bugs.AMQ4413Test.test.(Anon_1),(Anon_1),Anonymous Class,1,4,31,0,4,35,1,4,0,0,32,0,0,14,14,7,8,0,0,27,22,1,0,36,4,2,3,1,0,0,0,0,1,20,25,4,No
activemq-5.17.4582,org.apache.activemq.bugs.AMQ4413Test.test.(Anon_2),(Anon_2),Anonymous Class,3,4,20,0,4,24,1,16,0,0,65,0,0,10,10,3,11,2,0,51,40,3,5,81,6,2,3,3,33,13,0,0,1,35,49,13,No
activemq-5.17.4583,org.apache.activemq.bugs.AMQ4469Test,AMQ4469Test,Public Class,4,1,14,1,1,16,1,10,0,1,61,21,0.34,15,15,18,18,0,0,41,30,4,4,91,2,1,0,4,50,44,0,1,3,35,44,5,No
activemq-5.17.4584,org.apache.activemq.bugs.AMQ4469Test.testMaxConnectionControl.(Anon_2),(Anon_2),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.4585,org.apache.activemq.bugs.AMQ4469Test.testMaxConnectionControl.(Anon_1),(Anon_1),Anonymous Class,1,0,12,0,2,12,1,0,0,0,13,0,0,5,5,1,2,0,0,11,6,1,0,13,2,2,1,1,0,0,0,0,1,6,8,2,No
activemq-5.17.4586,org.apache.activemq.bugs.AMQ4472Test,AMQ4472Test,Public Class,1,8,37,7,4,51,1,9,0,1,39,23,0.59,13,13,11,10,0,0,32,27,1,0,70,4,1,2,1,0,0,0,0,1,25,30,4,No
activemq-5.17.4587,org.apache.activemq.bugs.AMQ4475Test,AMQ4475Test,Public Class,3,5,23,1,3,29,1,58,0,0,231,21,0.09,28,28,73,72,0,0,162,137,3,8,308,5,1,2,3,63,63,0,0,3,143,181,8,No
activemq-5.17.4588,org.apache.activemq.bugs.AMQ4475Test.ConsumerThread,ConsumerThread,Public Class,3,2,16,0,3,18,1,11,0,0,55,0,0,13,13,16,16,0,0,36,28,3,5,66,8,2,6,3,33,33,0,0,3,29,40,10,No
activemq-5.17.4589,org.apache.activemq.bugs.AMQ4475Test.ForwardingConsumerThread,ForwardingConsumerThread,Public Class,3,3,16,0,3,19,1,12,0,0,56,1,0.02,14,14,17,17,0,0,37,29,3,5,68,8,2,6,3,40,40,0,0,3,30,41,10,No
activemq-5.17.4590,org.apache.activemq.bugs.AMQ4475Test.ProducerTask,ProducerTask,Public Class,2,5,18,0,3,23,2,11,0,0,41,0,0,12,12,13,13,0,0,27,21,2,3,52,5,1,2,2,0,0,0,0,2,24,31,6,No
activemq-5.17.4591,org.apache.activemq.bugs.AMQ4485LowLimitTest,AMQ4485LowLimitTest,Public Class,76,4,22,1,2,26,1,70,0,2,329,27,0.08,51,51,89,110,0,0,255,227,14,8,419,5,5,3,14,86,79,8,4,2,221,276,34,No
activemq-5.17.4592,org.apache.activemq.bugs.AMQ4485LowLimitTest.ConsumerState,ConsumerState,Class,0,0,0,0,0,0,1,0,0,0,7,0,0,6,6,6,6,0,0,1,1,0,5,7,0,1,0,0,0,0,0,0,0,5,6,0,No
activemq-5.17.4593,org.apache.activemq.bugs.AMQ4485LowLimitTest.produce.(Anon_6),(Anon_6),Anonymous Class,1,3,23,1,3,26,1,3,0,0,24,1,0.04,11,11,8,9,0,0,21,15,1,0,27,3,2,2,1,0,0,0,0,1,15,18,3,No
activemq-5.17.4594,org.apache.activemq.bugs.AMQ4485LowLimitTest.startAllGWConsumers.(Anon_5),(Anon_5),Anonymous Class,1,0,20,1,5,21,1,0,0,0,21,1,0.05,10,10,0,1,0,0,16,10,1,0,22,5,2,2,1,0,0,0,0,1,6,11,5,No
activemq-5.17.4595,org.apache.activemq.bugs.AMQ4485LowLimitTest.startAllGWFanoutConsumers.(Anon_4),(Anon_4),Anonymous Class,1,1,9,0,2,10,1,1,0,0,10,0,0,4,4,0,1,0,0,8,4,1,0,11,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4596,org.apache.activemq.bugs.AMQ4485LowLimitTest.testBrokers.(Anon_3),(Anon_3),Anonymous Class,1,0,19,0,6,19,2,0,0,0,20,0,0,5,5,1,3,0,0,15,12,1,0,20,6,1,3,1,0,0,0,0,1,9,14,6,No
activemq-5.17.4597,org.apache.activemq.bugs.AMQ4485LowLimitTest.verifyPeerBrokerInfo.(Anon_7),(Anon_7),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,0,0,5,5,0,1,0,0,5,2,1,0,6,1,1,0,1,0,0,0,0,1,2,3,1,No
activemq-5.17.4598,org.apache.activemq.bugs.AMQ4485LowLimitTest.x_testInterleavedSend.(Anon_1),(Anon_1),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,3,3,0,1,0,0,7,3,1,0,9,2,2,1,1,0,0,0,0,1,2,4,2,No
activemq-5.17.4599,org.apache.activemq.bugs.AMQ4485LowLimitTest.x_testInterleavedSend.(Anon_2),(Anon_2),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,3,3,0,1,0,0,7,3,1,0,9,2,2,1,1,0,0,0,0,1,2,4,2,No
activemq-5.17.4600,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest,AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest,Public Class,72,4,23,1,3,27,1,48,0,2,246,22,0.09,45,45,64,81,0,0,189,170,10,8,311,5,5,2,10,83,76,6,3,1,168,210,26,No
activemq-5.17.4601,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest.ConsumerState,ConsumerState,Class,0,0,0,0,0,0,1,0,0,0,7,0,0,6,6,6,6,0,0,1,1,0,5,7,0,1,0,0,0,0,0,0,0,5,6,0,No
activemq-5.17.4602,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest.produce.(Anon_4),(Anon_4),Anonymous Class,1,2,23,1,3,25,1,2,0,0,24,1,0.04,12,12,7,8,0,0,21,16,1,0,26,3,2,2,1,0,0,0,0,1,15,18,3,No
activemq-5.17.4603,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest.startAllGWConsumers.(Anon_3),(Anon_3),Anonymous Class,1,0,20,0,5,20,1,0,0,0,21,0,0,10,10,0,1,0,0,16,10,1,0,21,5,2,2,1,0,0,0,0,1,6,11,5,No
activemq-5.17.4604,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest.startAllGWFanoutConsumers.(Anon_2),(Anon_2),Anonymous Class,1,1,9,0,2,10,1,1,0,0,10,0,0,4,4,0,1,0,0,8,4,1,0,11,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.4605,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest.testBrokers.(Anon_1),(Anon_1),Anonymous Class,1,0,13,0,4,13,2,0,0,0,14,0,0,5,5,1,3,0,0,11,8,1,0,14,4,1,2,1,0,0,0,0,1,6,10,4,No
activemq-5.17.4606,org.apache.activemq.bugs.AMQ4485NetworkOfXBrokersWithNDestsFanoutTransactionTest.verifyPeerBrokerInfo.(Anon_5),(Anon_5),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,0,0,5,5,0,1,0,0,5,2,1,0,6,1,1,0,1,0,0,0,0,1,2,3,1,No
activemq-5.17.4607,org.apache.activemq.bugs.AMQ4485Test,AMQ4485Test,Public Class,5,2,23,1,2,26,1,18,0,1,122,23,0.19,30,30,32,38,0,0,95,82,5,7,162,5,2,1,5,69,69,1,3,1,80,100,11,No
activemq-5.17.4608,org.apache.activemq.bugs.AMQ4485Test.configureBroker.(Anon_1),(Anon_1),Anonymous Class,79,0,26,3,3,29,1,0,0,0,28,3,0.11,9,9,2,4,0,0,22,16,1,0,31,3,4,2,1,0,0,0,0,1,12,18,3,No
activemq-5.17.4609,org.apache.activemq.bugs.AMQ4485Test.configureBroker.(Anon_1).send.(Anon_2),(Anon_2),Anonymous Class,5,0,13,3,3,16,1,0,0,0,14,3,0.21,7,7,0,1,0,0,12,10,1,0,17,3,2,1,1,0,0,0,0,1,8,11,3,No
activemq-5.17.4610,org.apache.activemq.bugs.AMQ4485Test.testOutOfOrderTransactionCompletionOnMemoryLimit.(Anon_4),(Anon_4),Anonymous Class,1,0,5,0,1,5,2,0,0,0,6,0,0,4,4,0,1,0,0,5,2,1,0,6,1,1,0,1,0,0,0,0,1,2,3,1,No
activemq-5.17.4611,org.apache.activemq.bugs.AMQ4485Test.testOutOfOrderTransactionCompletionOnMemoryLimit.(Anon_3),(Anon_3),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,3,3,0,1,0,0,7,3,1,0,9,2,2,1,1,0,0,0,0,1,2,4,2,No
activemq-5.17.4612,org.apache.activemq.bugs.AMQ4487Test,AMQ4487Test,Public Class,6,2,12,0,2,14,1,20,0,1,74,17,0.23,20,20,30,27,0,0,49,48,6,3,110,4,1,2,6,61,39,2,0,4,50,62,11,No
activemq-5.17.4613,org.apache.activemq.bugs.AMQ4504Test,AMQ4504Test,Public Class,3,1,13,0,2,14,1,6,0,0,42,16,0.38,14,14,16,16,0,0,25,25,3,1,64,5,1,2,3,0,0,0,0,3,26,35,7,No
