Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
cxf,org.apache.cxf.annotations.FactoryType.DEFAULT,DEFAULT,Final Class,2,0,3,0,1,3,2,0,0,0,7,0,0,2,2,3,3,0,0,1,1,2,0,7,1,1,0,2,0,0,0,0,2,1,4,2,No
cxf,org.apache.cxf.annotations.FactoryType.Type,Type,Enum Type,2,0,0,0,0,0,1,0,0,0,6,1,0.17,1,1,6,1,0,0,0,0,2,4,6,0,1,0,2,,,0,0,2,1,1,0,No
cxf,org.apache.cxf.interceptor.AbstractLoggingInterceptor,AbstractLoggingInterceptor,Public Abstract Class,45,0,7,1,2,8,1,24,1,6,205,37,0.18,34,34,73,61,1,2,122,94,26,7,266,7,2,3,27,89,88,0,9,17,89,135,46,Yes
cxf,org.apache.cxf.annotations.Policy.DEFAULT,DEFAULT,Final Class,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,No
cxf,org.apache.cxf.annotations.Policy.Placement,Placement,Enum Type,2,0,0,0,0,0,1,3,0,0,15,0,0,1,1,14,1,0,0,0,0,2,13,18,0,1,0,2,,,0,0,2,0,1,0,No
cxf,org.apache.cxf.annotations.Provider.Scope,Scope,Enum Type,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2,3,1,0,1,0,2,,,0,0,2,0,1,0,No
cxf,org.apache.cxf.annotations.Provider.Type,Type,Enum Type,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2,5,1,0,1,0,2,,,0,0,2,0,1,0,No
cxf,org.apache.cxf.annotations.SchemaValidation.SchemaValidationType,SchemaValidationType,Enum Type,2,0,0,0,0,0,1,0,0,0,3,0,0,1,1,2,1,0,0,0,0,2,6,3,0,1,0,2,,,0,0,2,0,1,0,No
cxf,org.apache.cxf.annotations.WSDLDocumentation.DEFAULT,DEFAULT,Final Class,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,No
cxf,org.apache.cxf.annotations.WSDLDocumentation.Placement,Placement,Enum Type,2,0,0,0,0,0,1,5,0,0,19,0,0,1,1,18,1,0,0,0,0,2,17,24,0,1,0,2,,,0,0,2,0,1,0,No
cxf,org.apache.cxf.attachment.AttachmentDataSource,AttachmentDataSource,Public Class,10,0,6,0,2,6,2,8,0,0,70,18,0.26,12,12,16,16,0,0,35,32,10,5,96,4,1,3,10,72,68,0,0,10,29,48,18,No
cxf,org.apache.cxf.common.util.StringUtils,StringUtils,Public Final Class,19,0,7,0,2,7,1,20,17,2,122,25,0.2,11,11,33,36,1,0,67,62,1,0,165,4,1,3,18,0,0,2,0,15,51,88,36,No
cxf,org.apache.cxf.helpers.IOUtils,IOUtils,Public Final Class,29,0,10,2,3,13,1,37,28,2,304,80,0.26,20,20,78,61,0,0,183,157,1,0,421,7,1,3,29,0,0,2,0,27,127,203,74,Yes
cxf,org.apache.cxf.io.CacheSizeExceededException,CacheSizeExceededException,Public Class,4,0,3,0,1,3,1,4,0,1,15,18,1.2,2,2,6,6,0,0,5,4,4,0,37,1,2,0,4,0,0,0,0,4,5,10,4,No
cxf,org.apache.cxf.io.CachedOutputStream,CachedOutputStream,Public Class,49,0,9,1,2,10,1,70,6,5,522,62,0.12,29,29,107,113,0,7,316,266,43,14,654,8,2,4,49,89,81,8,4,37,219,359,119,Yes
cxf,org.apache.cxf.attachment.DelegatingInputStream,DelegatingInputStream,Public Class,16,0,4,0,1,4,2,16,0,0,70,18,0.26,5,5,28,20,2,0,24,24,16,3,104,2,2,1,16,56,56,0,0,14,25,44,18,No
cxf,org.apache.cxf.attachment.AttachmentUtil,AttachmentUtil,Public Final Class,20,1,15,2,4,17,1,53,19,8,432,53,0.12,49,49,106,105,5,0,284,231,1,0,532,15,1,3,20,0,0,2,0,13,178,289,79,Yes
cxf,org.apache.cxf.attachment.AttachmentDeserializer,AttachmentDeserializer,Public Class,18,1,15,3,4,18,1,63,1,12,289,80,0.28,36,36,86,83,0,0,192,169,17,12,431,10,1,4,18,85,75,9,1,8,149,215,66,Yes
cxf,org.apache.cxf.common.logging.LogUtils,LogUtils,Public Final Class,20,0,10,6,2,17,1,35,19,3,266,165,0.62,24,24,75,51,0,0,152,120,1,1,464,15,1,6,20,95,80,6,1,13,91,154,46,No
cxf,org.apache.cxf.common.util.SystemPropertyAction,SystemPropertyAction,Public Final Class,7,0,6,2,2,8,2,5,4,1,50,35,0.7,6,6,11,12,0,0,28,22,3,2,90,2,1,1,7,57,14,2,0,5,20,33,11,No
cxf,org.apache.cxf.helpers.HttpHeaderHelper,HttpHeaderHelper,Public Final Class,6,0,10,1,3,11,1,8,5,15,88,24,0.27,8,8,29,28,0,0,61,48,1,0,120,7,1,2,6,83,67,1,0,5,49,67,18,No
cxf,org.apache.cxf.message.MessageUtils,MessageUtils,Public Final Class,17,0,7,5,2,12,1,20,16,1,119,106,0.89,18,18,36,35,0,0,67,58,1,0,245,5,1,4,17,0,0,1,0,16,46,78,32,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection,LazyAttachmentCollection,Public Class,19,0,6,0,1,7,2,47,0,0,273,26,0.1,9,9,54,81,0,0,160,121,19,3,346,4,1,3,19,65,51,1,0,18,107,183,25,No
cxf,org.apache.cxf.attachment.MimeBodyPartInputStream,MimeBodyPartInputStream,Public Class,6,1,33,5,8,39,1,16,0,0,206,51,0.25,4,4,36,32,0,0,144,125,6,6,268,17,2,3,6,53,53,1,1,4,105,153,47,No
cxf,org.apache.cxf.attachment.AttachmentImpl,AttachmentImpl,Public Class,10,0,3,0,1,3,2,12,0,0,40,18,0.45,6,6,16,16,0,0,15,15,10,4,70,2,1,0,10,73,73,0,0,10,18,29,11,No
cxf,org.apache.cxf.attachment.HeaderSizeExceededException,HeaderSizeExceededException,Public Class,4,0,3,0,1,3,1,4,0,1,15,18,1.2,2,2,6,6,0,0,5,4,4,0,37,1,2,0,4,0,0,0,0,4,5,10,4,No
cxf,org.apache.cxf.attachment.AttachmentSerializer,AttachmentSerializer,Public Class,12,2,19,4,4,25,1,38,2,1,242,67,0.28,23,23,55,55,0,0,171,145,10,9,347,14,1,4,12,79,78,5,0,7,128,179,50,No
cxf,org.apache.cxf.common.util.Base64Utility,Base64Utility,Public Final Class,17,1,16,3,4,20,1,58,16,9,293,106,0.36,13,13,100,62,0,0,191,133,1,0,457,12,1,3,17,0,0,3,0,14,137,189,61,Yes
cxf,org.apache.cxf.attachment.AttachmentUtil.DHMap,DHMap,Static Class,3,1,19,0,2,20,1,4,0,0,59,0,0,8,8,11,18,1,0,39,21,3,1,63,3,2,2,3,33,33,0,0,2,21,35,5,Yes
cxf,org.apache.cxf.attachment.AttachmentUtil.DHMap.entrySet.(Anon_1),(Anon_1),Anonymous Class,2,1,17,0,1,18,1,3,0,0,35,0,0,3,3,2,10,0,0,27,10,2,0,38,1,2,0,2,0,0,0,0,2,10,18,2,Yes
cxf,org.apache.cxf.attachment.AttachmentUtil.DHMap.entrySet.(Anon_1).iterator.(Anon_2),(Anon_2),Anonymous Class,3,1,8,0,1,9,1,2,0,0,25,0,0,4,4,1,7,0,0,19,7,3,0,27,1,2,0,3,0,0,0,0,3,7,13,3,Yes
cxf,org.apache.cxf.attachment.AttachmentUtil.DHMap.entrySet.(Anon_1).iterator.(Anon_2).next.(Anon_3),(Anon_3),Anonymous Class,3,0,4,0,1,4,1,2,0,0,13,0,0,5,5,0,3,0,0,10,3,3,0,15,1,2,0,3,0,0,0,0,3,3,6,3,Yes
cxf,org.apache.cxf.attachment.AttachmentUtil.EnhancedMailcapCommandMap,EnhancedMailcapCommandMap,Static Final Class,5,0,11,1,2,13,1,6,0,0,59,4,0.07,12,12,26,21,0,0,33,30,5,0,69,5,2,3,5,0,0,0,0,5,26,41,12,Yes
cxf,org.apache.cxf.helpers.FileUtils,FileUtils,Public Final Class,21,0,13,1,3,14,1,29,20,4,277,39,0.14,21,21,63,65,0,0,177,148,1,0,343,8,1,4,21,90,76,4,0,17,110,185,71,Yes
cxf,org.apache.cxf.interceptor.Fault,Fault,Public Class,33,0,4,1,1,5,1,20,0,6,109,57,0.52,9,9,36,36,0,2,52,45,24,5,183,3,3,1,24,80,70,0,0,24,51,79,29,Yes
cxf,org.apache.cxf.attachment.ByteDataSource,ByteDataSource,Public Class,11,0,3,0,1,3,2,11,0,0,43,18,0.42,5,5,17,17,0,0,14,14,11,5,72,1,1,0,11,76,65,0,0,11,19,31,11,No
cxf,org.apache.cxf.attachment.ContentDisposition,ContentDisposition,Public Class,6,1,12,3,3,15,1,14,0,6,86,34,0.4,9,9,35,31,0,1,54,45,6,3,134,13,1,4,6,56,56,0,0,6,42,61,18,No
cxf,org.apache.cxf.attachment.ImageDataContentHandler,ImageDataContentHandler,Public Class,6,1,11,0,3,12,2,12,1,1,75,23,0.31,20,20,22,21,0,0,50,42,5,0,110,6,1,2,6,0,0,1,0,5,35,54,15,No
cxf,org.apache.cxf.attachment.Base64DecoderStream,Base64DecoderStream,Public Class,10,1,8,4,2,12,1,28,0,2,86,72,0.84,6,6,27,23,0,0,47,40,10,5,186,6,2,3,10,74,54,5,0,5,39,60,21,No
cxf,org.apache.cxf.attachment.QuotedPrintableDecoderStream,QuotedPrintableDecoderStream,Public Class,3,0,15,6,4,21,1,6,0,2,61,39,0.64,2,2,17,13,0,0,36,31,3,3,106,6,2,2,3,44,22,1,0,2,29,43,12,No
cxf,org.apache.cxf.attachment.LazyDataSource,LazyDataSource,Public Class,8,1,6,0,2,7,2,13,0,0,51,24,0.47,8,8,12,13,0,0,25,23,8,3,88,6,1,4,8,54,13,1,0,7,21,36,13,No
cxf,org.apache.cxf.common.util.Base64Exception,Base64Exception,Public Class,8,0,3,0,1,3,1,6,0,1,12,18,1.5,2,2,5,5,0,0,4,3,3,0,36,1,3,0,3,0,0,0,0,3,4,8,3,No
cxf,org.apache.cxf.attachment.Rfc5987Util,Rfc5987Util,Public Final Class,4,1,11,0,2,12,1,8,3,1,48,24,0.5,8,8,24,16,0,0,33,20,1,0,80,3,1,2,4,0,0,1,0,3,19,29,8,No
cxf,org.apache.cxf.attachment.ImageDataContentHandler.convertToBufferedImage.(Anon_1),(Anon_1),Anonymous Class,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap,LazyAttachmentMap,Private Static Class,13,0,11,0,2,11,2,18,0,0,148,0,0,9,9,25,48,1,0,91,63,13,1,166,3,1,2,13,31,23,0,0,12,54,97,22,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.entrySet.(Anon_2),(Anon_2),Anonymous Class,2,0,17,0,1,17,1,0,0,0,35,0,0,3,3,1,11,0,0,26,14,2,0,35,1,2,0,2,0,0,0,0,2,13,22,2,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.entrySet.(Anon_2).iterator.(Anon_3),(Anon_3),Anonymous Class,3,0,9,0,1,9,1,0,0,0,28,0,0,4,4,1,9,0,0,21,12,3,1,28,1,2,0,3,33,33,0,0,3,11,18,3,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.entrySet.(Anon_2).iterator.(Anon_3).next.(Anon_4),(Anon_4),Anonymous Class,3,0,5,0,1,5,1,0,0,0,16,0,0,6,6,1,5,0,0,12,8,3,1,16,2,2,1,3,0,0,0,0,3,7,11,4,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.keySet.(Anon_5),(Anon_5),Anonymous Class,2,1,9,0,1,10,1,3,0,0,19,0,0,3,3,0,6,0,0,14,6,2,0,22,1,2,0,2,0,0,0,0,2,6,11,2,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.keySet.(Anon_5).iterator.(Anon_6),(Anon_6),Anonymous Class,3,0,3,0,1,3,1,2,0,0,12,0,0,4,4,0,4,0,0,9,4,3,1,14,1,2,0,3,0,0,0,0,3,4,7,3,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.values.(Anon_7),(Anon_7),Anonymous Class,2,0,9,0,1,9,1,1,0,0,19,0,0,3,3,0,6,0,0,14,6,2,0,20,1,2,0,2,0,0,0,0,2,6,11,2,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.LazyAttachmentMap.values.(Anon_7).iterator.(Anon_8),(Anon_8),Anonymous Class,3,0,3,0,1,3,1,0,0,0,12,0,0,4,4,0,4,0,0,9,4,3,1,12,1,2,0,3,0,0,0,0,3,4,7,3,No
cxf,org.apache.cxf.attachment.LazyAttachmentCollection.iterator.(Anon_1),(Anon_1),Anonymous Class,3,0,10,0,2,11,1,4,0,0,33,1,0.03,7,7,2,7,0,0,26,17,3,2,38,4,2,2,3,17,17,0,0,3,15,22,7,No
cxf,org.apache.cxf.binding.AbstractBindingFactory,AbstractBindingFactory,Public Abstract Class,12,0,5,1,1,6,2,16,0,0,58,29,0.5,13,13,19,19,0,3,25,24,12,2,103,3,1,2,12,54,42,1,0,11,22,40,16,No
cxf,org.apache.cxf.service.model.BindingInfo,BindingInfo,Public Class,36,0,5,1,2,7,2,21,1,1,87,40,0.46,17,17,23,23,0,2,41,36,14,4,148,4,3,2,15,78,75,1,0,14,29,57,27,No
cxf,org.apache.cxf.service.model.ServiceInfo,ServiceInfo,Public Class,51,0,5,0,1,5,2,21,0,0,148,18,0.12,19,19,45,48,0,0,65,64,30,10,187,5,3,3,30,90,88,1,0,29,57,106,44,Yes
cxf,org.apache.cxf.transport.ChainInitiationObserver,ChainInitiationObserver,Public Class,6,3,20,1,4,23,2,22,0,0,126,21,0.17,27,27,27,26,0,1,86,70,6,4,169,9,1,4,6,54,54,1,2,3,56,84,24,No
cxf,org.apache.cxf.binding.BindingConfiguration,BindingConfiguration,Public Abstract Class,1,0,0,0,0,0,1,0,0,0,3,21,7,1,1,2,2,0,1,0,0,1,0,24,0,1,0,1,0,0,0,0,1,1,2,0,No
cxf,org.apache.cxf.BusException,BusException,Public Class,8,0,3,3,1,6,1,4,0,1,12,31,2.58,2,2,5,5,0,0,4,3,3,0,47,1,3,0,3,0,0,0,0,3,4,8,3,No
cxf,org.apache.cxf.Bus.BusState,BusState,Enum Type,2,0,0,0,0,0,1,0,0,0,3,0,0,1,1,2,1,0,0,0,0,2,5,3,0,1,0,2,,,0,0,2,1,1,0,No
cxf,org.apache.cxf.bus.blueprint.BlueprintBeanLocator,BlueprintBeanLocator,Public Class,10,0,15,1,4,16,2,12,1,1,153,27,0.18,23,23,43,48,1,0,96,86,9,3,192,12,1,6,10,43,37,2,0,7,63,111,40,No
cxf,org.apache.cxf.bus.extension.ExtensionManagerImpl,ExtensionManagerImpl,Public Class,21,1,14,0,4,15,3,22,0,4,310,22,0.07,30,30,72,75,4,0,181,162,21,6,354,11,1,5,21,71,48,1,0,16,108,211,82,Yes
cxf,org.apache.cxf.bus.blueprint.BlueprintBus,BlueprintBus,Public Class,38,0,9,1,2,9,1,2,0,0,39,23,0.59,12,12,11,10,0,0,22,16,4,2,64,3,3,2,4,50,50,0,0,4,16,24,6,No
cxf,org.apache.cxf.bus.blueprint.BlueprintBus.setBundleContext.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
cxf,org.apache.cxf.bus.extension.ExtensionManagerBus,ExtensionManagerBus,Public Class,34,1,9,0,2,10,2,58,1,2,252,30,0.12,33,33,53,56,0,2,153,139,25,7,340,8,2,4,26,85,70,1,6,19,115,181,58,Yes
cxf,org.apache.cxf.resource.ClassLoaderResolver,ClassLoaderResolver,Public Class,4,0,5,0,2,5,2,6,0,0,23,18,0.78,6,6,8,7,0,0,9,9,4,1,47,3,1,1,4,25,0,0,0,4,8,15,6,No
cxf,org.apache.cxf.bus.blueprint.ConfigurerImpl,ConfigurerImpl,Public Class,8,1,13,0,4,13,2,13,0,1,122,24,0.2,22,22,34,33,0,0,71,62,8,2,158,7,1,5,8,69,25,3,1,4,45,81,30,No
cxf,org.apache.cxf.bus.blueprint.BundleDelegatingClassLoader,BundleDelegatingClassLoader,Public Class,7,1,12,0,2,12,1,13,0,0,86,21,0.24,14,14,20,18,0,0,49,36,7,2,120,5,2,3,7,57,43,0,4,3,30,51,17,No
cxf,org.apache.cxf.bus.blueprint.BundleDelegatingClassLoader.findClass.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,3,3,0,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
cxf,org.apache.cxf.bus.blueprint.BundleDelegatingClassLoader.findResource.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,2,2,1,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
cxf,org.apache.cxf.bus.blueprint.BundleDelegatingClassLoader.findResources.(Anon_3),(Anon_3),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,3,3,0,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
cxf,org.apache.cxf.bus.blueprint.BusDefinitionParser,BusDefinitionParser,Public Class,29,0,6,0,2,7,1,6,0,0,35,19,0.54,7,7,14,9,0,0,16,14,5,0,60,4,2,1,5,0,0,0,3,2,11,20,10,No
cxf,org.apache.cxf.configuration.blueprint.AbstractBPBeanDefinitionParser,AbstractBPBeanDefinitionParser,Public Abstract Class,24,1,12,0,3,13,1,48,4,2,317,26,0.08,42,42,100,76,0,16,191,164,20,2,389,9,1,5,24,96,88,0,18,6,142,210,61,Yes
cxf,org.apache.cxf.bus.blueprint.ConfigurerImpl.MatcherHolder,MatcherHolder,Static Class,2,0,5,1,1,6,2,0,0,0,14,1,0.07,3,3,8,7,1,0,5,5,2,2,15,1,1,0,2,25,25,0,0,1,7,10,2,No
cxf,org.apache.cxf.bus.blueprint.NamespaceHandlerRegisterer,NamespaceHandlerRegisterer,Public Final Class,2,0,9,0,3,9,1,3,1,1,21,18,0.86,11,11,7,7,0,0,12,10,1,0,42,4,1,2,2,0,0,1,0,1,8,14,5,No
cxf,org.apache.cxf.bus.CXFBusFactory,CXFBusFactory,Public Class,20,0,4,0,1,4,1,4,0,0,15,18,1.2,4,4,5,5,0,1,7,7,3,0,37,1,2,0,3,0,0,0,0,3,7,11,3,No
cxf,org.apache.cxf.BusFactory,BusFactory,Public Abstract Class,17,1,14,5,3,19,1,35,15,6,236,125,0.53,22,22,54,53,0,3,151,134,2,0,396,13,1,4,17,81,56,4,1,12,102,163,54,No
cxf,org.apache.cxf.bus.extension.Extension,Extension,Public Class,23,0,9,0,2,10,1,23,0,2,229,24,0.1,19,19,45,46,0,2,145,127,23,11,275,20,1,4,23,78,72,0,1,22,112,165,57,Yes
cxf,org.apache.cxf.common.i18n.Message,Message,Public Class,7,0,5,2,1,7,2,7,0,1,42,32,0.76,9,9,15,13,0,0,18,16,7,3,81,3,1,2,7,48,33,2,0,5,19,29,9,No
cxf,org.apache.cxf.bus.extension.ExtensionException,ExtensionException,Public Class,12,0,3,3,1,6,1,4,0,1,12,28,2.33,2,2,5,5,0,0,4,3,3,0,44,1,3,0,3,0,0,0,0,3,4,8,3,No
cxf,org.apache.cxf.common.i18n.UncheckedException,UncheckedException,Public Class,9,0,5,0,1,5,1,8,0,1,50,18,0.36,6,6,13,12,0,10,26,17,9,1,76,2,2,1,9,0,0,0,0,9,17,29,11,No
cxf,org.apache.cxf.bus.extension.ExtensionManagerBus.ExtensionManagerBus.(Anon_1),(Anon_1),Anonymous Class,2,0,5,0,2,5,2,0,0,0,10,0,0,5,5,0,2,0,0,7,4,2,0,10,2,1,1,2,0,0,0,0,2,3,6,3,Yes
cxf,org.apache.cxf.bus.managers.BindingFactoryManagerImpl,BindingFactoryManagerImpl,Public Final Class,9,1,14,1,2,16,2,14,0,1,132,30,0.23,15,15,34,33,0,0,79,63,9,4,176,6,1,3,9,64,58,3,0,6,49,83,15,No
cxf,org.apache.cxf.bus.managers.ConduitInitiatorManagerImpl,ConduitInitiatorManagerImpl,Public Final Class,8,0,6,1,1,7,2,9,0,1,53,42,0.79,15,15,19,15,0,0,26,19,8,4,104,3,1,1,8,63,59,0,0,8,18,30,11,No
cxf,org.apache.cxf.bus.managers.DestinationFactoryManagerImpl,DestinationFactoryManagerImpl,Public Final Class,10,0,6,1,1,6,2,13,0,1,66,41,0.62,17,17,25,18,0,0,31,23,10,5,120,3,1,1,10,70,66,0,0,10,23,37,14,No
cxf,org.apache.cxf.configuration.NullConfigurer,NullConfigurer,Public Class,2,0,2,0,1,2,2,3,0,0,6,18,3,1,1,3,3,0,0,0,0,2,0,27,1,1,0,2,0,0,0,0,2,0,3,2,No
cxf,org.apache.cxf.interceptor.AbstractBasicInterceptorProvider,AbstractBasicInterceptorProvider,Public Abstract Class,8,0,4,0,1,4,2,11,0,0,38,18,0.47,2,2,17,13,0,11,16,16,8,4,67,1,1,0,8,75,75,0,0,8,16,25,8,No
cxf,org.apache.cxf.resource.DefaultResourceManager,DefaultResourceManager,Public Class,13,0,6,0,2,7,2,22,0,1,85,24,0.28,15,15,21,21,0,1,42,35,13,2,131,10,1,4,13,65,35,2,1,10,26,54,27,No
cxf,org.apache.cxf.resource.ObjectTypeResolver,ObjectTypeResolver,Public Class,3,0,5,0,1,5,2,4,0,0,17,18,1.06,3,3,5,5,0,0,7,5,3,1,39,2,1,1,3,33,33,0,0,3,5,10,4,No
cxf,org.apache.cxf.resource.PropertiesResolver,PropertiesResolver,Public Class,3,1,5,0,2,6,2,6,0,0,19,18,0.95,4,4,6,6,0,0,8,8,3,1,43,3,1,1,3,33,33,0,0,3,7,13,5,No
cxf,org.apache.cxf.resource.SinglePropertyResolver,SinglePropertyResolver,Public Class,3,0,4,0,1,4,2,4,0,0,17,18,1.06,3,3,6,6,0,0,6,6,3,2,39,2,1,1,3,33,33,0,0,3,7,12,4,No
cxf,org.apache.cxf.bus.extension.ExtensionManagerImpl.load.(Anon_1),(Anon_1),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,3,3,0,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,Yes
cxf,org.apache.cxf.common.injection.ResourceInjector,ResourceInjector,Public Class,40,1,11,0,3,12,1,68,3,2,320,29,0.09,27,27,67,71,0,0,206,177,26,2,415,6,2,4,29,93,76,15,1,13,138,224,83,Yes
cxf,org.apache.cxf.bus.extension.ExtensionRegistry,ExtensionRegistry,Public Final Class,4,0,5,0,2,5,1,4,3,1,23,25,1.09,7,7,8,10,0,0,9,9,1,0,52,2,1,1,4,25,25,1,0,3,6,17,7,No
cxf,org.apache.cxf.bus.extension.TextExtensionFragmentParser,TextExtensionFragmentParser,Public Class,4,0,13,2,3,15,1,5,0,1,54,27,0.5,15,15,14,14,0,0,34,32,4,1,86,7,1,2,4,50,0,1,0,3,25,39,13,No
cxf,org.apache.cxf.bus.ManagedBus,ManagedBus,Public Class,3,1,6,0,1,7,2,6,0,2,25,19,0.76,9,9,13,9,0,0,12,8,3,1,50,2,1,1,3,0,0,0,0,3,10,15,4,No
cxf,org.apache.cxf.management.ManagementConstants,ManagementConstants,Public Final Class,1,1,2,0,1,3,1,3,0,9,13,18,1.38,1,1,11,11,0,0,9,0,1,0,34,1,1,0,1,0,0,1,0,0,9,11,1,No
cxf,org.apache.cxf.bus.managers.BindingFactoryManagerImpl.loadActivationNamespace.(Anon_3),(Anon_3),Anonymous Class,2,0,8,1,2,8,2,1,0,0,16,1,0.06,6,6,1,2,0,0,12,8,2,0,18,3,1,1,2,0,0,0,0,2,6,10,4,No
cxf,org.apache.cxf.bus.managers.BindingFactoryManagerImpl.loadAll.(Anon_1),(Anon_1),Anonymous Class,2,0,12,1,4,13,2,1,0,0,25,1,0.04,9,9,3,6,0,0,18,12,2,0,27,6,1,4,2,0,0,0,0,2,7,16,7,No
cxf,org.apache.cxf.bus.managers.BindingFactoryManagerImpl.loadDefaultNamespace.(Anon_2),(Anon_2),Anonymous Class,2,0,9,1,3,10,2,1,0,0,19,1,0.05,8,8,4,5,0,0,14,10,2,0,21,4,1,3,2,0,0,0,0,2,7,12,5,No
cxf,org.apache.cxf.common.i18n.BundleUtils,BundleUtils,Public Final Class,8,1,9,5,2,15,1,13,7,1,74,66,0.89,10,10,16,18,0,0,46,31,1,0,153,4,1,2,8,0,0,3,0,5,24,43,16,No
cxf,org.apache.cxf.helpers.CastUtils,CastUtils,Public Final Class,17,0,3,0,1,3,1,13,16,0,53,19,0.36,10,10,19,18,0,0,16,16,1,0,85,1,1,0,17,0,0,1,0,16,16,34,17,No
cxf,org.apache.cxf.bus.managers.ClientLifeCycleManagerImpl,ClientLifeCycleManagerImpl,Public Class,7,0,4,0,1,4,3,10,0,0,34,18,0.53,9,9,14,12,0,0,13,12,7,1,62,2,1,1,7,29,29,0,0,7,9,21,10,No
cxf,org.apache.cxf.transport.TransportFinder,TransportFinder,Public Generic Class,12,1,17,1,3,19,1,27,1,0,225,37,0.16,15,15,55,55,0,0,133,112,11,4,288,8,1,4,12,54,48,8,0,4,90,152,35,No
cxf,org.apache.cxf.bus.managers.CXFBusLifeCycleManager,CXFBusLifeCycleManager,Public Class,8,0,7,0,2,7,2,12,0,0,64,26,0.41,6,6,18,17,0,0,30,29,8,5,102,4,1,2,8,60,57,0,0,8,25,44,17,No
cxf,org.apache.cxf.bus.managers.EndpointResolverRegistryImpl,EndpointResolverRegistryImpl,Public Class,10,0,6,6,2,12,2,13,0,0,67,86,1.28,7,7,20,21,0,0,32,28,10,2,166,3,1,2,10,60,55,0,1,9,24,48,19,No
cxf,org.apache.cxf.bus.managers.HeaderManagerImpl,HeaderManagerImpl,Public Class,6,0,4,0,1,4,2,6,0,0,26,18,0.69,7,7,11,9,0,0,8,8,6,2,50,2,1,1,6,67,58,0,0,6,8,16,8,No
cxf,org.apache.cxf.bus.managers.PhaseManagerImpl,PhaseManagerImpl,Public Class,7,2,11,0,1,13,3,25,0,0,81,20,0.25,5,5,13,12,2,0,62,60,7,2,126,1,1,0,7,57,43,0,0,5,64,72,7,No
cxf,org.apache.cxf.common.util.SortedArraySet,SortedArraySet,Public Final Generic Class,23,0,7,0,2,7,2,30,0,0,190,35,0.18,9,9,54,54,0,0,102,93,23,1,255,5,1,2,23,39,22,1,0,22,78,134,45,Yes
cxf,org.apache.cxf.phase.Phase,Phase,Public Class,10,0,4,0,1,4,2,13,0,40,86,19,0.22,1,1,55,55,0,0,59,16,10,2,118,3,1,2,10,45,40,0,0,10,57,71,13,Yes
cxf,org.apache.cxf.bus.managers.ServerLifeCycleManagerImpl,ServerLifeCycleManagerImpl,Public Class,7,0,4,0,1,4,3,8,0,0,34,18,0.53,9,9,14,12,0,0,13,12,7,1,60,2,1,1,7,29,29,0,0,7,9,21,10,No
