Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
poi,org.apache.poi.osgi.Activator,Activator,Public Class,2,2,10,0,1,12,2,6,0,0,22,0,0,12,12,5,3,0,0,14,14,2,0,28,1,1,0,2,0,0,0,0,2,14,17,2,No
poi,org.apache.poi.extractor.ExtractorFactory,ExtractorFactory,Public Final Class,19,1,8,8,2,16,1,39,17,4,156,154,0.99,31,31,46,48,0,0,90,78,1,1,349,10,1,3,18,78,56,2,0,16,63,108,49,Yes
poi,org.apache.poi.extractor.MainExtractorFactory,MainExtractorFactory,Public Class,4,1,8,0,2,9,2,6,0,0,34,4,0.12,16,16,12,7,0,0,14,13,4,0,44,5,1,3,4,0,0,0,0,4,9,19,8,No
poi,org.apache.poi.extractor.ole2.OLE2ScratchpadExtractorFactory,OLE2ScratchpadExtractorFactory,Public Class,5,1,15,6,4,23,2,13,0,2,88,49,0.56,34,34,32,15,0,0,53,40,5,0,144,9,1,3,5,0,0,0,0,5,25,49,22,No
poi,org.apache.poi.hslf.usermodel.HSLFSlideShowFactory,HSLFSlideShowFactory,Public Class,7,0,7,2,2,10,2,7,1,0,56,19,0.34,12,12,21,11,0,0,24,20,6,0,82,3,1,2,7,0,0,0,0,7,16,30,11,No
poi,org.apache.poi.hssf.usermodel.HSSFWorkbookFactory,HSSFWorkbookFactory,Public Class,7,0,8,2,2,11,2,7,1,0,62,20,0.32,14,14,22,12,0,0,29,24,6,0,89,4,1,2,7,0,0,0,0,7,19,34,12,No
poi,org.apache.poi.ooxml.extractor.POIXMLExtractorFactory,POIXMLExtractorFactory,Public Final Class,11,1,13,4,4,19,2,26,5,4,158,56,0.35,40,40,32,31,0,0,99,80,6,0,239,16,1,4,11,0,0,0,0,11,56,102,42,Yes
poi,org.apache.poi.sl.usermodel.SlideShowFactory,SlideShowFactory,Public Final Class,14,1,6,10,2,17,1,28,13,0,98,142,1.45,22,22,31,31,0,0,51,47,1,1,268,6,1,2,14,71,0,3,0,11,39,68,34,No
poi,org.apache.poi.ss.usermodel.WorkbookFactory,WorkbookFactory,Public Final Class,14,1,6,13,2,19,1,28,13,0,98,181,1.85,21,21,30,31,0,0,52,47,1,1,307,6,1,2,14,71,0,3,0,11,39,68,34,No
poi,org.apache.poi.xslf.usermodel.XSLFSlideShowFactory,XSLFSlideShowFactory,Public Class,7,1,9,7,2,17,2,13,1,0,68,47,0.69,16,16,21,13,0,0,35,29,6,0,128,4,1,2,7,0,0,0,0,7,20,37,14,No
poi,org.apache.poi.xssf.usermodel.XSSFWorkbookFactory,XSSFWorkbookFactory,Public Class,7,1,9,7,2,17,2,13,1,0,67,46,0.69,17,17,22,13,0,0,33,28,6,0,126,4,1,2,7,0,0,0,0,7,19,36,14,No
poi,org.apache.poi.osgi.BaseOSGiTestCase,BaseOSGiTestCase,Public Class,1,0,10,0,2,10,1,2,0,0,14,4,0.29,7,7,6,4,0,3,6,4,1,1,20,2,1,1,1,100,100,0,0,1,4,7,2,No
poi,org.apache.poi.osgi.OSGiExtractorsIT,OSGiExtractorsIT,Public Class,7,2,8,2,1,11,1,16,0,0,49,13,0.27,24,24,30,24,2,0,29,29,6,0,78,1,2,0,6,0,0,0,0,4,29,36,6,No
poi,org.apache.poi.hslf.usermodel.HSLFSlideShow,HSLFSlideShow,Public Final Class,100,1,10,4,2,15,4,181,5,7,745,321,0.43,97,97,244,222,4,0,456,420,70,9,1244,15,2,4,75,94,81,8,9,54,363,549,161,Yes
poi,org.apache.poi.hssf.usermodel.HSSFWorkbook,HSSFWorkbook,Public Final Class,148,1,10,6,2,16,2,273,7,8,1251,782,0.63,127,127,427,353,12,0,748,666,116,8,2300,10,2,5,123,91,85,13,0,98,585,877,269,Yes
poi,org.apache.poi.xslf.usermodel.XMLSlideShow,XMLSlideShow,Public Class,91,1,10,3,2,14,2,81,3,3,410,126,0.31,67,67,140,116,2,0,253,221,37,8,617,12,3,5,40,91,87,2,2,34,191,286,89,Yes
poi,org.apache.poi.xssf.usermodel.XSSFWorkbook,XSSFWorkbook,Public Class,191,1,9,6,2,15,3,254,3,7,1284,872,0.68,119,119,400,342,6,2,732,673,137,18,2407,19,3,4,140,95,90,20,8,106,557,893,304,Yes
poi,org.apache.poi.sl.usermodel.TextShape.TextPlaceholder,TextPlaceholder,Enum Type,5,0,2,0,1,2,1,4,2,0,23,17,0.74,1,1,13,6,1,0,5,6,3,9,44,3,1,2,5,,,0,0,4,6,12,5,No
poi,org.apache.poi.osgi.OSGiSlideShowIT,OSGiSlideShowIT,Public Class,4,1,15,0,2,17,1,9,0,0,50,5,0.1,18,18,12,10,1,0,34,24,3,0,64,3,2,2,3,0,0,0,0,2,20,30,5,No
poi,org.apache.poi.osgi.OSGiSpreadsheetIT,OSGiSpreadsheetIT,Public Class,6,1,6,0,1,7,1,11,0,0,35,5,0.14,13,13,13,7,1,0,15,15,5,0,51,1,2,2,5,0,0,0,0,4,13,21,5,No
poi,org.apache.poi.examples.crypt.OOXMLPasswordsTry,OOXMLPasswordsTry,Public Final Class,3,1,12,0,2,14,1,7,2,0,39,10,0.26,13,13,15,13,0,0,25,20,1,0,56,2,1,2,3,0,0,2,0,1,19,28,9,No
poi,org.apache.poi.poifs.crypt.Decryptor,Decryptor,Public Abstract Class,24,0,4,1,1,5,2,25,1,2,89,53,0.6,15,15,39,31,0,5,33,26,23,5,167,4,1,1,24,82,79,0,8,16,34,56,29,No
poi,org.apache.poi.poifs.crypt.EncryptionInfo,EncryptionInfo,Public Class,22,0,6,2,2,8,2,37,1,7,163,57,0.35,23,23,55,41,0,0,88,75,21,8,257,8,1,1,22,84,68,1,0,21,79,111,34,Yes
poi,org.apache.poi.poifs.filesystem.POIFSFileSystem,POIFSFileSystem,Public Class,62,1,8,7,2,16,3,112,5,5,462,379,0.82,47,47,143,118,5,1,270,236,48,8,953,12,2,4,53,87,62,8,11,29,216,318,91,Yes
poi,org.apache.poi.examples.hpsf.CopyCompare,CopyCompare,Public Final Class,4,3,20,9,4,32,1,18,3,0,84,54,0.64,22,22,22,22,0,0,57,49,1,0,156,10,1,5,4,0,0,1,0,3,41,61,17,No
poi,org.apache.poi.hpsf.DocumentSummaryInformation,DocumentSummaryInformation,Public Class,123,0,4,5,1,9,1,122,0,2,301,398,1.32,20,20,102,98,0,0,124,119,78,0,821,6,2,3,78,0,0,2,0,76,111,206,92,Yes
poi,org.apache.poi.hpsf.HPSFException,HPSFException,Public Class,5,0,4,6,1,10,1,17,0,0,26,38,1.46,2,2,7,7,0,3,7,7,5,1,81,1,2,0,5,40,40,0,0,5,8,14,5,No
poi,org.apache.poi.hpsf.HPSFRuntimeException,HPSFRuntimeException,Public Class,5,0,4,6,1,11,1,15,0,1,27,38,1.41,2,2,8,8,0,4,8,7,5,1,80,1,2,0,5,40,40,0,0,5,9,15,5,No
poi,org.apache.poi.hpsf.PropertySet,PropertySet,Public Class,45,1,7,7,2,15,1,105,5,6,339,410,1.21,37,37,106,97,9,2,200,172,40,5,845,9,1,3,45,89,62,3,1,32,162,241,74,Yes
poi,org.apache.poi.hpsf.PropertySetFactory,PropertySetFactory,Public Class,4,1,11,11,2,22,1,6,4,0,43,49,1.14,14,14,13,11,0,0,28,22,0,0,97,5,1,1,4,0,0,0,0,4,18,28,8,No
poi,org.apache.poi.hpsf.SummaryInformation,SummaryInformation,Public Final Class,104,0,3,5,1,8,1,169,0,2,198,313,1.58,14,14,68,66,0,0,73,70,59,0,679,2,2,1,59,0,0,0,0,59,68,131,62,Yes
poi,org.apache.poi.hpsf.WritingNotSupportedException,WritingNotSupportedException,Public Class,10,0,5,6,1,11,1,2,0,0,9,13,1.44,0,0,4,2,0,0,1,1,1,0,24,1,5,0,1,0,0,0,0,1,1,3,1,No
poi,org.apache.poi.poifs.eventfilesystem.POIFSReader,POIFSReader,Public Class,10,1,10,7,3,18,1,24,2,0,104,82,0.79,20,20,29,32,0,0,61,57,8,3,210,7,1,4,10,73,30,2,0,8,45,77,25,No
poi,org.apache.poi.poifs.eventfilesystem.POIFSReaderEvent,POIFSReaderEvent,Public Class,5,0,4,4,1,8,1,5,0,0,24,22,0.92,4,4,11,10,1,0,8,8,5,4,51,1,1,0,5,60,60,0,0,4,12,18,5,No
poi,org.apache.poi.poifs.filesystem.DocumentInputStream,DocumentInputStream,Public Final Class,26,1,8,2,2,10,2,46,0,1,229,52,0.23,17,17,73,55,0,0,129,114,26,9,327,5,2,2,26,82,44,4,0,22,116,163,47,Yes
poi,org.apache.poi.poifs.filesystem.EntryUtils,EntryUtils,Public Final Class,7,0,7,7,2,14,1,31,6,0,151,52,0.34,14,14,47,36,0,0,77,58,1,0,234,3,1,2,7,0,0,1,0,6,49,89,12,No
poi,org.apache.poi.poifs.filesystem.POIFSDocumentPath,POIFSDocumentPath,Public Class,10,0,4,8,2,12,1,17,0,1,48,81,1.69,10,10,18,18,0,0,21,17,10,2,145,5,1,1,10,50,45,0,0,10,20,34,20,No
poi,org.apache.poi.util.TempFile,TempFile,Public Final Class,4,0,4,6,1,9,1,5,3,2,18,27,1.5,6,6,7,7,0,0,7,6,1,0,50,2,1,1,4,25,25,1,0,3,6,12,5,No
poi,org.apache.poi.examples.hpsf.ModifyDocumentSummaryInformation,ModifyDocumentSummaryInformation,Public Final Class,2,7,22,17,3,45,1,15,1,0,46,70,1.52,12,12,10,9,0,0,35,31,1,0,131,4,1,2,2,0,0,1,0,1,29,36,5,No
poi,org.apache.poi.hpsf.CustomProperties,CustomProperties,Public Class,25,0,7,4,2,12,2,38,0,1,182,143,0.79,31,31,59,49,1,0,101,91,25,4,363,10,1,2,25,74,65,2,0,22,73,125,50,Yes
poi,org.apache.poi.examples.hpsf.ReadCustomPropertySets,ReadCustomPropertySets,Public Final Class,4,2,11,4,2,16,1,11,3,0,46,20,0.43,15,15,19,20,0,0,32,27,1,0,77,5,1,2,4,0,0,2,0,2,27,37,8,No
poi,org.apache.poi.hpsf.NoPropertySetStreamException,NoPropertySetStreamException,Public Class,9,0,4,5,1,9,1,11,0,0,20,26,1.3,2,2,6,5,0,0,4,4,4,0,57,1,3,0,4,0,0,0,0,4,4,9,4,No
poi,org.apache.poi.hpsf.Property,Property,Public Class,21,1,12,6,3,19,1,57,1,2,257,160,0.62,32,32,65,61,0,1,171,151,20,3,474,14,1,3,21,52,40,4,1,16,130,188,60,Yes
poi,org.apache.poi.hpsf.Section,Section,Public Class,40,1,10,10,3,22,1,119,1,1,422,428,1.01,43,43,121,122,2,0,278,250,39,6,969,12,1,4,40,89,58,5,1,32,224,325,100,Yes
poi,org.apache.poi.hpsf.ClassID,ClassID,Public Class,19,0,6,5,1,12,3,32,0,1,118,113,0.96,12,12,36,28,0,0,67,47,19,1,263,2,1,1,19,37,5,0,0,19,48,70,21,No
poi,org.apache.poi.examples.hpsf.ReadTitle,ReadTitle,Public Final Class,3,0,6,2,2,8,1,3,2,0,20,14,0.7,11,11,9,8,0,0,10,8,1,0,37,3,1,1,3,0,0,2,0,1,9,14,5,No
poi,org.apache.poi.examples.hpsf.WriteAuthorAndTitle,WriteAuthorAndTitle,Public Final Class,3,5,15,10,3,30,1,17,2,0,51,64,1.25,21,21,17,17,0,0,32,28,1,0,132,6,1,3,3,0,0,2,0,1,26,38,10,No
poi,org.apache.poi.hpsf.Variant,Variant,Public Class,2,1,10,8,4,19,1,65,2,57,131,221,1.69,6,6,107,66,0,1,116,20,0,0,417,5,1,1,2,0,0,0,0,2,75,83,7,Yes
poi,org.apache.poi.hpsf.wellknown.PropertyIDMap,PropertyIDMap,Public Class,17,0,5,1,1,6,2,77,4,53,201,239,1.19,7,7,153,76,0,0,139,29,13,1,517,2,1,1,17,76,68,1,0,16,79,102,21,Yes
poi,org.apache.poi.examples.hpsf.WriteTitle,WriteTitle,Public Final Class,2,5,13,14,2,32,1,12,1,0,28,32,1.14,13,13,9,7,0,0,17,14,1,0,72,2,1,1,2,0,0,1,0,1,13,18,3,No
poi,org.apache.poi.examples.hslf.ApacheconEU08,ApacheconEU08,Public Final Class,14,3,25,1,2,28,1,52,13,0,354,13,0.04,32,32,75,78,0,0,311,200,1,0,413,4,1,3,14,0,0,1,0,13,198,227,23,No
poi,org.apache.poi.sl.draw.DrawTableShape,DrawTableShape,Public Class,23,2,16,3,5,21,1,25,1,1,164,34,0.21,21,21,47,58,0,0,114,115,9,0,223,11,2,5,10,0,0,1,2,7,100,144,51,Yes
poi,org.apache.poi.sl.draw.SLGraphics,SLGraphics,Public Class,76,0,5,17,1,22,2,101,0,1,376,1267,3.37,57,57,161,115,0,1,162,162,76,8,1743,4,2,2,76,93,83,1,2,73,159,250,90,Yes
poi,org.apache.poi.sl.usermodel.ShapeType,ShapeType,Public Enum Type,5,1,6,0,2,7,1,9,1,0,284,12,0.04,4,4,256,11,1,0,21,21,4,249,302,7,1,2,5,,,0,0,4,19,31,12,No
poi,org.apache.poi.sl.usermodel.VerticalAlignment,VerticalAlignment,Public Enum Type,2,0,0,0,0,0,1,4,0,0,7,41,5.86,1,1,6,1,0,0,0,0,2,5,52,0,1,0,2,,,0,0,2,0,1,0,No
poi,org.apache.poi.examples.hslf.BulletsDemo,BulletsDemo,Public Final Class,1,3,23,4,1,26,1,4,1,0,25,8,0.32,9,9,5,5,0,0,19,15,0,0,33,1,1,2,1,0,0,0,0,1,13,17,1,No
poi,org.apache.poi.hslf.usermodel.HSLFSlide,HSLFSlide,Public Final Class,72,0,8,4,2,11,2,54,1,0,291,144,0.49,55,55,112,87,0,0,159,141,37,4,488,6,2,3,38,92,91,1,1,36,121,192,74,Yes
poi,org.apache.poi.hslf.usermodel.HSLFTextBox,HSLFTextBox,Public Class,158,1,5,5,1,11,2,10,0,0,29,29,1,7,7,9,7,0,2,15,15,5,0,68,1,4,0,5,0,0,0,3,2,15,21,5,No
poi,org.apache.poi.hslf.usermodel.HSLFTextParagraph,HSLFTextParagraph,Public Final Class,99,1,12,2,3,15,2,210,24,2,1217,243,0.2,77,77,334,341,2,0,774,705,75,12,1663,17,1,5,99,94,80,14,17,66,593,914,326,Yes
poi,org.apache.poi.hslf.usermodel.HSLFTextShape,HSLFTextShape,Public Abstract Class,153,0,8,4,2,12,2,91,0,6,515,263,0.51,47,47,175,141,2,3,302,258,59,2,860,10,3,5,59,92,73,3,5,49,236,344,123,Yes
poi,org.apache.poi.hslf.usermodel.HSLFSheet,HSLFSheet,Public Abstract Class,34,1,8,3,2,11,3,56,0,0,259,111,0.43,52,52,99,81,0,3,143,128,34,4,426,8,1,3,34,91,70,0,2,32,116,178,57,Yes
poi,org.apache.poi.examples.hslf.CreateHyperlink,CreateHyperlink,Public Final Class,2,3,11,2,1,15,1,7,1,0,24,6,0.25,9,9,9,9,0,0,17,17,1,0,36,1,1,2,2,0,0,1,0,1,15,20,2,No
poi,org.apache.poi.hslf.usermodel.HSLFHyperlink,HSLFHyperlink,Public Final Class,29,1,8,2,2,11,2,46,6,0,234,75,0.32,26,26,87,73,2,0,146,133,23,3,353,12,1,3,29,69,44,2,4,21,127,169,54,Yes
poi,org.apache.poi.examples.hslf.DataExtraction,DataExtraction,Public Final Class,9,1,9,1,2,11,1,16,8,0,85,11,0.13,23,23,22,25,0,0,52,42,1,0,110,7,1,4,9,0,0,8,0,1,31,58,19,Yes
poi,org.apache.poi.hslf.usermodel.HSLFObjectData,HSLFObjectData,Public Class,9,0,4,2,1,6,3,10,0,0,41,22,0.54,9,9,17,12,0,0,13,10,9,1,73,1,1,0,9,56,44,0,0,9,11,22,9,No
poi,org.apache.poi.hslf.usermodel.HSLFObjectShape,HSLFObjectShape,Public Final Class,122,1,10,4,3,14,2,31,0,1,151,60,0.4,33,33,44,44,0,0,91,83,15,1,242,7,4,4,15,93,40,2,0,13,65,107,40,Yes
poi,org.apache.poi.hslf.usermodel.HSLFPictureData,HSLFPictureData,Public Abstract Class,27,1,7,6,1,13,3,47,5,3,185,194,1.05,36,36,82,53,3,2,96,75,22,5,424,7,1,2,27,86,79,1,5,18,84,114,34,Yes
poi,org.apache.poi.hslf.usermodel.HSLFPictureShape,HSLFPictureShape,Public Class,107,1,8,4,2,13,2,26,1,1,106,57,0.54,27,27,49,44,0,3,67,66,12,0,189,4,3,3,13,0,0,1,4,8,58,81,23,No
poi,org.apache.poi.hslf.usermodel.HSLFShape,HSLFShape,Public Abstract Class,50,0,8,3,2,12,2,75,7,1,424,193,0.46,41,41,155,143,4,3,260,235,43,4,692,17,1,3,50,95,78,2,5,39,212,300,110,Yes
poi,org.apache.poi.hslf.usermodel.HSLFSoundData,HSLFSoundData,Public Final Class,5,0,6,5,2,11,1,6,1,0,31,32,1.03,7,7,11,13,0,0,14,15,4,1,69,5,1,4,5,20,0,0,0,5,15,25,9,No
poi,org.apache.poi.hwpf.HWPFDocument,HWPFDocument,Public Final Class,89,2,10,9,2,21,1,130,5,5,414,415,1,65,65,119,106,0,0,275,246,34,21,958,14,3,3,39,94,85,6,0,33,244,316,71,Yes
poi,org.apache.poi.hwpf.usermodel.Paragraph,Paragraph,Public Class,117,0,5,1,1,6,2,84,2,58,460,45,0.1,27,27,154,147,3,1,210,141,73,3,589,6,2,3,75,56,52,2,1,69,194,280,87,Yes
poi,org.apache.poi.hwpf.usermodel.Range,Range,Public Class,42,2,14,8,3,24,1,161,3,8,629,377,0.6,38,38,177,164,2,17,404,352,39,17,1165,10,1,2,42,80,47,13,6,21,337,444,110,Yes
poi,org.apache.poi.util.IOUtils,IOUtils,Public Final Class,31,1,9,7,2,17,1,60,30,6,276,243,0.88,25,25,71,68,1,0,168,136,1,0,578,8,1,3,31,90,76,6,0,24,114,186,76,Yes
poi,org.apache.poi.sl.usermodel.PictureData.PictureType,PictureType,Enum Type,5,0,4,0,2,4,1,4,2,0,40,17,0.42,1,1,24,8,1,0,10,12,3,21,61,4,1,2,5,,,0,0,4,11,20,8,No
poi,org.apache.poi.examples.hslf.Graphics2DDemo,Graphics2DDemo,Public Final Class,2,2,18,3,2,23,1,6,1,0,37,9,0.24,12,12,15,11,0,0,28,22,1,0,52,2,1,2,2,0,0,1,0,1,24,29,3,No
poi,org.apache.poi.hslf.usermodel.HSLFGroupShape,HSLFGroupShape,Public Class,76,1,9,2,2,12,3,43,0,1,239,61,0.26,32,32,96,77,0,1,154,142,26,0,343,6,2,2,26,0,0,0,4,22,138,176,41,No
poi,org.apache.poi.examples.hslf.HeadersFootersDemo,HeadersFootersDemo,Public Final Class,2,2,8,0,1,10,1,5,1,0,18,3,0.17,4,4,5,5,0,0,11,11,1,0,26,1,1,2,2,0,0,1,0,1,9,14,2,No
poi,org.apache.poi.hslf.model.HeadersFooters,HeadersFooters,Public Final Class,30,0,5,3,2,8,1,42,0,1,154,87,0.56,15,15,52,52,0,0,76,72,30,3,283,5,1,3,30,76,42,3,0,27,68,110,45,No
poi,org.apache.poi.examples.hslf.Hyperlinks,Hyperlinks,Public Final Class,3,1,10,2,3,13,1,6,2,0,33,8,0.24,13,13,8,9,0,0,21,13,1,0,47,4,1,3,3,0,0,2,0,1,10,20,11,No
poi,org.apache.poi.hslf.usermodel.HSLFSimpleShape,HSLFSimpleShape,Public Abstract Class,94,1,9,2,2,11,2,88,0,3,395,95,0.24,36,36,138,130,0,3,251,190,44,1,578,14,2,2,44,93,93,0,3,41,175,260,101,Yes
poi,org.apache.poi.hslf.usermodel.HSLFTextRun,HSLFTextRun,Public Final Class,52,0,6,2,2,8,2,76,0,1,323,90,0.28,39,39,122,91,2,0,159,137,52,5,488,10,1,2,52,88,61,5,0,45,125,200,96,Yes
poi,org.apache.poi.examples.hslf.SoundFinder,SoundFinder,Public Final Class,3,1,8,2,2,11,1,5,2,0,28,9,0.32,10,10,9,10,0,0,15,15,1,0,42,4,1,5,3,0,0,2,0,1,10,22,7,No
poi,org.apache.poi.hslf.record.InteractiveInfoAtom,InteractiveInfoAtom,Public Class,34,0,4,6,1,10,1,33,0,27,139,133,0.96,13,13,84,52,0,0,60,26,19,2,305,2,3,1,19,47,45,0,2,17,54,78,20,Yes
poi,org.apache.poi.hslf.record.RecordTypes,RecordTypes,Public Enum Type,4,0,2,0,1,2,1,10,1,1,158,15,0.09,71,71,146,10,1,0,7,7,3,136,180,2,1,0,4,,,0,0,3,11,16,3,No
poi,org.apache.poi.examples.hslf.TableDemo,TableDemo,Public Final Class,3,2,22,1,3,25,1,12,3,2,82,7,0.09,17,17,25,20,2,0,62,54,0,0,101,4,1,3,3,0,0,0,0,1,52,64,9,No
poi,org.apache.poi.hslf.usermodel.HSLFTable,HSLFTable,Public Final Class,95,1,16,2,4,20,3,51,0,4,336,43,0.13,28,28,99,111,0,0,218,200,19,2,430,15,3,4,19,61,53,4,7,8,174,270,72,Yes
poi,org.apache.poi.hslf.usermodel.HSLFTableCell,HSLFTableCell,Public Final Class,184,1,12,1,3,14,2,48,0,2,326,51,0.16,17,17,76,68,0,0,211,201,26,6,421,13,5,3,26,79,62,2,7,17,184,246,82,Yes
poi,org.apache.poi.sl.usermodel.TextParagraph.TextAlign,TextAlign,Enum Type,2,0,0,0,0,0,1,6,0,0,9,32,3.56,1,1,8,1,0,0,0,0,2,7,47,0,1,0,2,,,0,0,2,0,1,0,No
poi,org.apache.poi.hslf.usermodel.HSLFFill,HSLFFill,Public Final Class,17,2,16,3,4,22,1,78,0,25,303,172,0.57,31,31,113,125,2,0,228,181,17,1,553,13,1,3,17,12,0,4,0,11,170,224,63,Yes
poi,org.apache.poi.examples.hsmf.Msg2txt,Msg2txt,Public Class,4,1,20,6,5,26,1,9,1,0,85,35,0.41,12,12,22,22,0,0,55,44,3,2,129,10,1,4,4,50,25,0,0,4,32,55,18,No
poi,org.apache.poi.hsmf.MAPIMessage,MAPIMessage,Public Class,65,0,10,7,3,18,1,49,0,1,371,247,0.67,39,39,87,92,0,0,220,196,34,5,667,16,3,6,34,79,59,1,0,33,136,259,109,Yes
poi,org.apache.poi.hsmf.datatypes.AttachmentChunks,AttachmentChunks,Public Class,17,0,5,3,2,8,2,23,0,2,104,68,0.65,13,13,38,33,0,0,46,43,17,10,195,10,1,2,17,86,86,0,0,17,42,73,28,No
poi,org.apache.poi.hsmf.exceptions.ChunkNotFoundException,ChunkNotFoundException,Public Final Class,2,0,3,0,1,3,1,1,0,1,9,0,0,1,1,4,4,0,0,3,2,2,0,10,1,2,0,2,0,0,0,0,2,3,6,2,No
poi,org.apache.poi.hsmf.datatypes.StringChunk,StringChunk,Public Class,21,0,5,2,1,7,1,17,2,1,73,33,0.45,11,11,23,20,0,0,33,29,12,3,123,3,2,1,14,67,52,2,2,10,28,49,20,No
poi,org.apache.poi.hsmf.datatypes.ByteChunk,ByteChunk,Public Class,16,0,6,2,2,8,1,11,1,0,53,25,0.47,9,9,16,14,0,2,24,25,8,1,89,6,2,2,9,33,33,0,1,8,22,37,14,No
poi,org.apache.poi.examples.hssf.eventusermodel.XLS2CSVmra,XLS2CSVmra,Public Class,5,6,34,8,7,48,2,39,1,0,191,50,0.26,34,34,43,42,0,0,145,106,4,16,280,30,1,3,5,73,61,0,0,5,116,143,37,Yes
poi,org.apache.poi.hssf.eventusermodel.EventWorkbookBuilder.SheetRecordCollectingListener,SheetRecordCollectingListener,Public Static Class,8,0,6,2,2,8,2,8,0,0,51,21,0.41,10,10,15,15,0,0,26,19,8,4,80,4,1,1,8,72,47,0,0,8,17,31,12,No
poi,org.apache.poi.hssf.eventusermodel.FormatTrackingHSSFListener,FormatTrackingHSSFListener,Public Class,10,0,8,6,2,14,2,13,0,1,83,66,0.8,22,22,28,26,0,0,47,41,10,5,162,4,1,2,10,76,58,0,2,8,39,59,19,No
poi,org.apache.poi.hssf.eventusermodel.HSSFEventFactory,HSSFEventFactory,Public Class,8,1,7,9,2,17,1,12,0,0,59,82,1.39,11,11,18,15,0,0,28,25,8,0,153,4,1,2,8,0,0,1,0,7,18,37,15,No
poi,org.apache.poi.hssf.eventusermodel.HSSFRequest,HSSFRequest,Public Class,4,1,8,9,2,18,1,8,0,0,35,43,1.23,10,10,13,15,0,0,20,17,4,1,85,5,1,4,4,25,0,0,1,3,17,28,10,No
poi,org.apache.poi.hssf.eventusermodel.MissingRecordAwareHSSFListener,MissingRecordAwareHSSFListener,Public Final Class,3,5,35,11,9,51,2,20,0,0,111,46,0.41,13,13,19,23,0,0,79,65,3,4,177,25,1,4,3,33,8,1,0,2,63,87,27,Yes
poi,org.apache.poi.hssf.eventusermodel.dummyrecord.LastCellOfRowDummyRecord,LastCellOfRowDummyRecord,Public Final Class,20,0,4,3,1,7,1,6,0,0,29,19,0.66,4,4,12,9,0,0,10,7,6,2,54,1,4,0,6,67,50,0,0,6,9,16,6,No
poi,org.apache.poi.hssf.eventusermodel.dummyrecord.MissingCellDummyRecord,MissingCellDummyRecord,Public Final Class,20,0,4,0,1,4,1,4,0,0,25,4,0.16,4,4,12,9,0,0,10,7,6,2,33,1,4,0,6,67,50,0,0,6,9,16,6,No
poi,org.apache.poi.hssf.model.HSSFFormulaParser,HSSFFormulaParser,Public Final Class,6,0,3,6,1,8,1,6,5,0,20,36,1.8,10,10,8,7,0,0,5,5,1,0,62,1,1,0,6,0,0,2,0,4,5,12,6,No
poi,org.apache.poi.hssf.record.BOFRecord,BOFRecord,Public Final Class,41,0,5,3,1,8,1,28,1,15,141,92,0.65,8,8,50,47,0,0,78,63,23,6,260,7,4,1,24,78,62,2,1,21,79,109,34,Yes
poi,org.apache.poi.hssf.record.BlankRecord,BlankRecord,Public Final Class,32,0,4,2,1,7,2,18,0,1,70,39,0.56,6,6,23,20,0,0,26,21,15,3,127,1,4,0,15,73,53,0,1,14,25,41,15,No
poi,org.apache.poi.hssf.record.BoolErrRecord,BoolErrRecord,Public Final Class,50,0,6,3,2,9,1,17,0,1,107,50,0.47,10,10,28,22,0,0,61,37,17,2,174,8,5,1,17,59,41,0,3,14,37,58,32,Yes
poi,org.apache.poi.hssf.record.BoundSheetRecord,BoundSheetRecord,Public Final Class,37,0,5,3,1,8,1,25,2,3,108,63,0.58,15,15,35,32,0,0,57,45,18,4,196,2,4,1,20,71,54,2,1,17,50,73,25,No
poi,org.apache.poi.hssf.record.FormulaRecord,FormulaRecord,Public Final Class,65,0,5,1,1,6,1,33,0,5,159,55,0.35,15,15,55,46,0,0,75,59,32,5,245,3,5,1,32,76,71,0,3,29,62,99,41,Yes
poi,org.apache.poi.hssf.record.LabelRecord,LabelRecord,Public Final Class,28,0,5,2,1,7,2,20,0,2,108,39,0.36,10,10,39,27,0,0,42,32,18,6,167,4,3,2,18,83,72,0,0,18,36,58,21,No
poi,org.apache.poi.hssf.record.LabelSSTRecord,LabelSSTRecord,Public Final Class,45,0,4,1,1,5,1,13,0,1,50,15,0.3,7,7,22,15,0,0,17,13,12,1,78,1,5,0,12,67,42,0,3,9,15,28,12,No
poi,org.apache.poi.hssf.record.NoteRecord,NoteRecord,Public Final Class,37,0,6,4,1,9,1,27,0,5,124,89,0.72,9,9,37,34,1,0,67,53,20,7,238,4,4,1,20,72,64,0,1,18,60,86,28,No
