Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.lucene.queries.intervals.DisjunctionIntervalsSource.DisjunctionMatchesIterator,DisjunctionMatchesIterator,Private Static Class,10.0,0.0,5.0,0.0,1.0,5.0,2.0,11.0,0.0,0.0,49.0,0.0,0.0,6.0,6.0,27.0,17.0,0.0,0.0,15.0,15.0,10.0,2.0,60.0,1.0,1.0,0.0,10.0,25.0,25.0,1.0,0.0,9.0,17.0,28.0,10.0,No
org.apache.lucene.queries.intervals.ExtendedIntervalIterator,ExtendedIntervalIterator,Class,25.0,0.0,6.0,1.0,2.0,7.0,1.0,12.0,0.0,0.0,69.0,17.0,0.25,2.0,2.0,26.0,17.0,1.0,0.0,29.0,29.0,10.0,4.0,98.0,4.0,3.0,1.0,10.0,53.0,50.0,0.0,0.0,9.0,28.0,44.0,15.0,No
org.apache.lucene.queries.intervals.ExtendedIntervalsSource,ExtendedIntervalsSource,Class,17.0,1.0,11.0,1.0,2.0,13.0,1.0,21.0,0.0,0.0,106.0,6.0,0.06,13.0,13.0,31.0,30.0,1.0,0.0,58.0,38.0,9.0,3.0,133.0,3.0,2.0,1.0,9.0,15.0,15.0,0.0,0.0,8.0,37.0,62.0,16.0,No
org.apache.lucene.queries.intervals.ExtendedIntervalsSource.matches.(Anon_1),(Anon_1),Anonymous Class,9.0,0.0,4.0,1.0,1.0,5.0,2.0,9.0,0.0,0.0,38.0,6.0,0.16,4.0,4.0,0.0,10.0,0.0,0.0,29.0,9.0,9.0,1.0,53.0,1.0,1.0,0.0,9.0,22.0,22.0,0.0,0.0,9.0,10.0,19.0,9.0,No
org.apache.lucene.queries.intervals.FilteredIntervalsSource,FilteredIntervalsSource,Public Abstract Class,20.0,0.0,6.0,1.0,1.0,7.0,1.0,22.0,2.0,0.0,100.0,8.0,0.08,15.0,15.0,41.0,30.0,0.0,2.0,39.0,32.0,10.0,2.0,130.0,3.0,2.0,1.0,12.0,45.0,45.0,0.0,1.0,11.0,34.0,59.0,16.0,No
org.apache.lucene.queries.intervals.FilteredIntervalsSource.MaxGaps,MaxGaps,Private Static Class,22.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,5.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,14.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,2.0,No
org.apache.lucene.queries.intervals.FilteredIntervalsSource.MaxWidth,MaxWidth,Private Static Class,23.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,15.0,0.0,0.0,4.0,4.0,7.0,5.0,1.0,0.0,4.0,4.0,3.0,1.0,19.0,1.0,3.0,0.0,3.0,33.0,33.0,0.0,1.0,1.0,5.0,9.0,4.0,No
org.apache.lucene.queries.intervals.FilteredIntervalsSource.intervals.(Anon_1),(Anon_1),Anonymous Class,27.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,No
org.apache.lucene.queries.intervals.FilteredIntervalsSource.matches.(Anon_2),(Anon_2),Anonymous Class,27.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,No
org.apache.lucene.queries.intervals.IntervalFilter,IntervalFilter,Public Abstract Class,26.0,0.0,4.0,0.0,1.0,4.0,1.0,12.0,0.0,0.0,47.0,6.0,0.13,3.0,3.0,23.0,14.0,0.0,2.0,13.0,12.0,11.0,1.0,65.0,2.0,3.0,1.0,11.0,0.0,0.0,0.0,1.0,10.0,15.0,26.0,11.0,No
