Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.xerces.impl.XMLNSDocumentScannerImpl,XMLNSDocumentScannerImpl,Public Class,85.0,9.0,47.0,19.0,11.0,74.0,1.0,96.0,0.0,0.0,422.0,226.0,0.54,19.0,19.0,56.0,44.0,0.0,0.0,310.0,224.0,8.0,4.0,735.0,29.0,4.0,4.0,8.0,66.0,66.0,0.0,6.0,2.0,165.0,253.0,87.0,No
org.apache.xerces.impl.XMLNSDocumentScannerImpl.NSContentDispatcher,NSContentDispatcher,Protected Final Class,12.0,1.0,20.0,11.0,4.0,31.0,1.0,4.0,0.0,0.0,42.0,25.0,0.6,9.0,9.0,7.0,5.0,0.0,0.0,28.0,26.0,2.0,0.0,69.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,20.0,29.0,8.0,No
org.apache.xerces.impl.XMLVersionDetector,XMLVersionDetector,Public Class,4.0,1.0,25.0,10.0,5.0,36.0,1.0,25.0,0.0,6.0,118.0,69.0,0.58,16.0,16.0,27.0,24.0,0.0,0.0,86.0,65.0,4.0,5.0,210.0,12.0,1.0,3.0,4.0,45.0,45.0,1.0,0.0,3.0,67.0,84.0,20.0,No
org.apache.xerces.impl.xpath.regex.BMPattern,BMPattern,Public Class,8.0,0.0,20.0,2.0,7.0,22.0,1.0,9.0,0.0,0.0,168.0,37.0,0.22,2.0,2.0,52.0,54.0,3.0,0.0,130.0,107.0,8.0,3.0,214.0,8.0,1.0,4.0,8.0,25.0,13.0,0.0,0.0,5.0,110.0,161.0,56.0,No
org.apache.xerces.impl.xpath.regex.Match,Match,Public Class,12.0,0.0,7.0,4.0,2.0,11.0,2.0,11.0,0.0,0.0,96.0,56.0,0.58,5.0,5.0,23.0,25.0,0.0,0.0,64.0,56.0,12.0,6.0,163.0,6.0,1.0,2.0,12.0,61.0,57.0,0.0,6.0,6.0,51.0,80.0,28.0,No
org.apache.xerces.impl.xpath.regex.REUtil,REUtil,Public Final Class,16.0,0.0,16.0,2.0,5.0,17.0,1.0,22.0,15.0,2.0,258.0,36.0,0.14,7.0,7.0,45.0,51.0,10.0,0.0,198.0,175.0,1.0,0.0,312.0,20.0,1.0,4.0,16.0,0.0,0.0,1.0,0.0,5.0,146.0,215.0,78.0,No
org.apache.xerces.impl.xpath.regex.Op,Op,Class,23.0,0.0,4.0,0.0,2.0,4.0,1.0,8.0,15.0,22.0,209.0,40.0,0.19,11.0,11.0,88.0,88.0,22.0,6.0,101.0,93.0,8.0,2.0,231.0,3.0,1.0,1.0,23.0,61.0,59.0,0.0,1.0,0.0,113.0,176.0,39.0,No
org.apache.xerces.impl.xpath.regex.Op.CharOp,CharOp,Static Class,25.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,1.0,10.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,No
org.apache.xerces.impl.xpath.regex.Op.ChildOp,ChildOp,Static Class,26.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,12.0,1.0,2.0,0.0,3.0,33.0,33.0,0.0,0.0,0.0,4.0,8.0,3.0,No
org.apache.xerces.impl.xpath.regex.Op.ConditionOp,ConditionOp,Static Class,24.0,0.0,7.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,1.0,4.0,13.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,No
