Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.jfree.chart.renderer.xy.StandardXYItemRenderer,StandardXYItemRenderer,Public Class,245.0,1.0,12.0,9.0,3.0,22.0,5.0,94.0,0.0,7.0,433.0,394.0,0.91,41.0,41.0,128.0,109.0,0.0,1.0,263.0,213.0,34.0,10.0,921.0,31.0,3.0,5.0,34.0,85.0,76.0,2.0,2.0,30.0,190.0,288.0,91.0,No
org.jfree.chart.ui.StrokeChooserPanel,StrokeChooserPanel,Public Class,3.0,0.0,8.0,7.0,1.0,15.0,1.0,6.0,0.0,0.0,26.0,26.0,1.0,5.0,5.0,6.0,8.0,0.0,0.0,15.0,13.0,3.0,1.0,58.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,14.0,20.0,4.0,No
org.jfree.chart.ui.StrokeSample,StrokeSample,Public Class,6.0,1.0,9.0,7.0,1.0,17.0,2.0,14.0,0.0,0.0,58.0,47.0,0.81,15.0,15.0,27.0,21.0,0.0,0.0,35.0,28.0,6.0,2.0,119.0,2.0,2.0,1.0,6.0,50.0,42.0,0.0,0.0,6.0,31.0,40.0,8.0,No
org.jfree.chart.encoders.ImageEncoderFactory,ImageEncoderFactory,Public Class,6.0,0.0,7.0,7.0,1.0,14.0,1.0,9.0,6.0,1.0,49.0,47.0,0.96,7.0,7.0,18.0,14.0,0.0,0.0,27.0,23.0,0.0,0.0,105.0,3.0,1.0,1.0,6.0,50.0,0.0,1.0,0.0,5.0,23.0,32.0,8.0,No
org.jfree.chart.encoders.SunJPEGEncoderAdapter,SunJPEGEncoderAdapter,Public Class,7.0,0.0,6.0,8.0,1.0,14.0,2.0,9.0,0.0,0.0,47.0,62.0,1.32,13.0,13.0,21.0,14.0,0.0,0.0,23.0,21.0,7.0,1.0,118.0,2.0,1.0,1.0,7.0,57.0,57.0,0.0,0.0,7.0,21.0,30.0,8.0,No
org.jfree.chart.encoders.SunPNGEncoderAdapter,SunPNGEncoderAdapter,Public Class,6.0,0.0,5.0,7.0,1.0,11.0,2.0,7.0,0.0,0.0,29.0,46.0,1.59,8.0,8.0,15.0,8.0,0.0,0.0,8.0,8.0,6.0,0.0,82.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,15.0,6.0,No
org.jfree.chart.entity.CategoryItemEntity,CategoryItemEntity,Public Class,29.0,0.0,6.0,7.0,2.0,13.0,3.0,15.0,0.0,1.0,59.0,78.0,1.32,7.0,7.0,19.0,15.0,0.0,0.0,27.0,24.0,9.0,3.0,152.0,6.0,2.0,1.0,9.0,44.0,44.0,0.0,0.0,9.0,24.0,39.0,14.0,No
org.jfree.chart.entity.TickLabelEntity,TickLabelEntity,Public Class,21.0,0.0,3.0,8.0,1.0,11.0,3.0,3.0,0.0,1.0,7.0,12.0,1.71,2.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,22.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,No
org.jfree.chart.entity.FlowEntity,FlowEntity,Public Class,25.0,0.0,6.0,5.0,1.0,11.0,1.0,7.0,0.0,0.0,32.0,31.0,0.97,6.0,6.0,12.0,9.0,0.0,0.0,14.0,12.0,5.0,1.0,70.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,13.0,21.0,7.0,No
org.jfree.chart.plot.flow.FlowPlot,FlowPlot,Public Class,104.0,1.0,12.0,7.0,3.0,19.0,4.0,69.0,0.0,0.0,419.0,265.0,0.63,41.0,41.0,126.0,134.0,0.0,0.0,280.0,256.0,34.0,14.0,753.0,33.0,2.0,5.0,34.0,84.0,83.0,1.0,1.0,32.0,235.0,335.0,88.0,No
org.jfree.data.flow.FlowKey,FlowKey,Public Generic Class,8.0,0.0,7.0,5.0,2.0,12.0,3.0,13.0,0.0,1.0,61.0,55.0,0.9,5.0,5.0,19.0,15.0,0.0,0.0,30.0,27.0,8.0,3.0,129.0,7.0,1.0,1.0,8.0,38.0,38.0,0.0,0.0,8.0,27.0,42.0,14.0,No
org.jfree.chart.entity.JFreeChartEntity,JFreeChartEntity,Public Class,30.0,0.0,7.0,7.0,2.0,14.0,1.0,13.0,0.0,1.0,69.0,76.0,1.1,14.0,14.0,22.0,16.0,0.0,0.0,34.0,31.0,10.0,1.0,158.0,7.0,2.0,1.0,10.0,70.0,50.0,2.0,0.0,8.0,29.0,46.0,16.0,No
org.jfree.chart.entity.LegendItemEntity,LegendItemEntity,Public Class,28.0,0.0,6.0,7.0,2.0,12.0,3.0,13.0,0.0,1.0,51.0,64.0,1.25,7.0,7.0,18.0,14.0,0.0,0.0,21.0,18.0,8.0,3.0,128.0,6.0,2.0,1.0,8.0,63.0,63.0,0.0,0.0,8.0,18.0,32.0,13.0,No
org.jfree.chart.entity.NodeEntity,NodeEntity,Public Class,24.0,0.0,4.0,6.0,1.0,10.0,1.0,6.0,0.0,0.0,18.0,30.0,1.67,5.0,5.0,7.0,6.0,0.0,0.0,6.0,6.0,4.0,1.0,54.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,0.0,4.0,7.0,12.0,4.0,No
org.jfree.data.flow.NodeKey,NodeKey,Public Generic Class,7.0,0.0,7.0,5.0,2.0,11.0,3.0,10.0,0.0,1.0,50.0,49.0,0.98,5.0,5.0,17.0,13.0,0.0,0.0,24.0,21.0,7.0,2.0,109.0,6.0,1.0,1.0,7.0,29.0,29.0,0.0,0.0,7.0,21.0,34.0,12.0,No
org.jfree.chart.entity.PieSectionEntity,PieSectionEntity,Public Class,32.0,0.0,6.0,7.0,2.0,13.0,2.0,20.0,0.0,1.0,78.0,94.0,1.21,7.0,7.0,28.0,20.0,0.0,0.0,34.0,31.0,12.0,4.0,192.0,7.0,2.0,1.0,12.0,56.0,56.0,0.0,0.0,12.0,31.0,50.0,18.0,No
org.jfree.chart.entity.PlotEntity,PlotEntity,Public Class,30.0,0.0,7.0,7.0,2.0,14.0,1.0,13.0,0.0,1.0,69.0,76.0,1.1,14.0,14.0,22.0,16.0,0.0,0.0,34.0,31.0,10.0,1.0,158.0,7.0,2.0,1.0,10.0,70.0,50.0,2.0,0.0,8.0,29.0,46.0,16.0,No
org.jfree.chart.entity.TitleEntity,TitleEntity,Public Class,30.0,0.0,7.0,7.0,2.0,14.0,1.0,12.0,0.0,1.0,68.0,76.0,1.12,14.0,14.0,22.0,16.0,0.0,0.0,34.0,31.0,10.0,1.0,156.0,7.0,2.0,1.0,10.0,70.0,50.0,2.0,0.0,8.0,29.0,46.0,16.0,No
org.jfree.chart.entity.XYItemEntity,XYItemEntity,Public Class,29.0,0.0,5.0,6.0,1.0,11.0,1.0,14.0,0.0,1.0,54.0,61.0,1.13,4.0,4.0,19.0,15.0,0.0,0.0,23.0,20.0,9.0,3.0,129.0,5.0,2.0,2.0,9.0,59.0,48.0,0.0,0.0,9.0,21.0,35.0,13.0,No
org.jfree.chart.event.ChartChangeEventType,ChartChangeEventType,Public Final Class,5.0,0.0,7.0,6.0,2.0,13.0,2.0,11.0,0.0,4.0,47.0,38.0,0.81,3.0,3.0,18.0,12.0,0.0,0.0,22.0,20.0,5.0,1.0,96.0,4.0,1.0,1.0,5.0,20.0,0.0,2.0,0.0,3.0,17.0,29.0,11.0,No
org.jfree.chart.event.MarkerChangeEvent,MarkerChangeEvent,Public Class,9.0,0.0,4.0,6.0,1.0,9.0,1.0,4.0,0.0,0.0,10.0,17.0,1.7,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,1.0,30.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,No
org.jfree.chart.event.PlotChangeEvent,PlotChangeEvent,Public Class,9.0,0.0,4.0,6.0,1.0,9.0,1.0,4.0,0.0,0.0,10.0,17.0,1.7,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,1.0,31.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,No
org.jfree.chart.event.RendererChangeEvent,RendererChangeEvent,Public Class,11.0,0.0,4.0,6.0,1.0,10.0,1.0,7.0,0.0,0.0,19.0,33.0,1.74,0.0,0.0,8.0,7.0,0.0,0.0,6.0,6.0,4.0,2.0,59.0,1.0,3.0,0.0,4.0,50.0,25.0,0.0,0.0,4.0,8.0,13.0,4.0,No
org.jfree.chart.event.TitleChangeEvent,TitleChangeEvent,Public Class,9.0,0.0,4.0,5.0,1.0,9.0,1.0,4.0,0.0,0.0,10.0,14.0,1.4,1.0,1.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,1.0,28.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,No
org.jfree.chart.util.BooleanList,BooleanList,Public Class,18.0,0.0,4.0,6.0,1.0,10.0,1.0,6.0,0.0,1.0,22.0,33.0,1.5,2.0,2.0,9.0,7.0,0.0,0.0,7.0,6.0,5.0,0.0,61.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,13.0,6.0,No
org.jfree.chart.util.PaintList,PaintList,Public Class,20.0,1.0,8.0,6.0,2.0,15.0,1.0,13.0,0.0,1.0,61.0,46.0,0.75,8.0,8.0,17.0,18.0,0.0,0.0,33.0,33.0,7.0,0.0,120.0,6.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,5.0,29.0,46.0,16.0,No
org.jfree.chart.util.StrokeList,StrokeList,Public Class,21.0,1.0,7.0,6.0,2.0,14.0,1.0,18.0,0.0,0.0,57.0,53.0,0.93,8.0,8.0,16.0,15.0,0.0,0.0,28.0,29.0,8.0,0.0,128.0,4.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,6.0,24.0,40.0,15.0,No
org.jfree.chart.util.AbstractObjectList,AbstractObjectList,Public Class,13.0,1.0,8.0,6.0,2.0,15.0,3.0,29.0,0.0,2.0,114.0,88.0,0.77,9.0,9.0,33.0,32.0,0.0,5.0,64.0,58.0,13.0,3.0,231.0,6.0,1.0,2.0,13.0,62.0,38.0,2.0,6.0,5.0,55.0,84.0,28.0,No
org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,DynamicDriveToolTipTagFragmentGenerator,Public Class,3.0,0.0,5.0,6.0,1.0,11.0,2.0,6.0,0.0,0.0,19.0,24.0,1.26,3.0,3.0,8.0,6.0,0.0,0.0,9.0,4.0,3.0,2.0,49.0,1.0,1.0,0.0,3.0,33.0,33.0,0.0,0.0,3.0,6.0,10.0,3.0,No
org.jfree.chart.util.StringUtils,StringUtils,Public Class,4.0,0.0,6.0,6.0,2.0,12.0,1.0,6.0,3.0,0.0,24.0,28.0,1.17,2.0,2.0,5.0,5.0,0.0,0.0,10.0,9.0,1.0,0.0,58.0,2.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,6.0,14.0,7.0,No
org.jfree.chart.JFreeChart.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,No
org.jfree.chart.title.LegendTitle,LegendTitle,Public Class,93.0,0.0,8.0,6.0,2.0,14.0,4.0,56.0,0.0,3.0,306.0,229.0,0.75,38.0,38.0,87.0,78.0,0.0,0.0,180.0,172.0,34.0,14.0,591.0,13.0,3.0,4.0,34.0,86.0,77.0,3.0,2.0,29.0,167.0,231.0,63.0,No
org.jfree.chart.ui.Align,Align,Public Final Class,2.0,5.0,14.0,5.0,4.0,24.0,1.0,32.0,1.0,20.0,50.0,33.0,0.66,1.0,1.0,27.0,27.0,0.0,0.0,38.0,18.0,1.0,0.0,115.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,32.0,41.0,8.0,No
org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,AbstractCategoryItemLabelGenerator,Public Abstract Class,13.0,0.0,9.0,7.0,2.0,16.0,4.0,23.0,0.0,1.0,124.0,116.0,0.94,14.0,14.0,40.0,29.0,0.0,2.0,67.0,62.0,13.0,5.0,263.0,6.0,1.0,2.0,13.0,57.0,43.0,0.0,5.0,8.0,61.0,86.0,24.0,No
org.jfree.data.DataUtils,DataUtils,Public Abstract Class,9.0,0.0,14.0,9.0,4.0,23.0,1.0,10.0,9.0,0.0,124.0,87.0,0.7,7.0,7.0,36.0,44.0,0.0,0.0,79.0,76.0,0.0,0.0,220.0,6.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,9.0,76.0,109.0,32.0,No
org.jfree.chart.labels.AbstractPieItemLabelGenerator,AbstractPieItemLabelGenerator,Public Class,9.0,0.0,10.0,8.0,2.0,18.0,2.0,16.0,0.0,1.0,95.0,75.0,0.79,12.0,12.0,30.0,24.0,0.0,2.0,54.0,47.0,9.0,3.0,186.0,6.0,1.0,2.0,9.0,37.0,30.0,0.0,3.0,6.0,45.0,66.0,20.0,No
org.jfree.data.general.DatasetUtils,DatasetUtils,Public Final Class,58.0,1.0,24.0,12.0,5.0,37.0,1.0,134.0,57.0,0.0,1384.0,673.0,0.49,39.0,39.0,402.0,431.0,0.0,0.0,911.0,811.0,1.0,0.0,2186.0,31.0,1.0,6.0,58.0,0.0,0.0,1.0,0.0,57.0,746.0,1061.0,314.0,No
org.jfree.chart.labels.AbstractXYItemLabelGenerator,AbstractXYItemLabelGenerator,Public Class,16.0,0.0,9.0,7.0,2.0,16.0,3.0,30.0,0.0,1.0,145.0,125.0,0.86,12.0,12.0,41.0,32.0,0.0,5.0,78.0,68.0,16.0,6.0,300.0,9.0,1.0,2.0,16.0,65.0,59.0,0.0,6.0,10.0,64.0,96.0,31.0,No
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,BoxAndWhiskerXYToolTipGenerator,Public Class,29.0,1.0,11.0,8.0,2.0,19.0,4.0,10.0,0.0,2.0,49.0,50.0,1.02,9.0,9.0,18.0,11.0,0.0,0.0,27.0,21.0,4.0,0.0,109.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,21.0,30.0,8.0,No
org.jfree.chart.labels.BubbleXYItemLabelGenerator,BubbleXYItemLabelGenerator,Public Class,26.0,1.0,10.0,8.0,2.0,18.0,4.0,21.0,0.0,2.0,103.0,92.0,0.89,12.0,12.0,33.0,25.0,0.0,0.0,56.0,46.0,10.0,2.0,216.0,6.0,2.0,1.0,10.0,50.0,30.0,0.0,1.0,9.0,45.0,65.0,19.0,No
org.jfree.chart.plot.Crosshair,Crosshair,Public Class,40.0,0.0,6.0,7.0,1.0,14.0,4.0,57.0,0.0,0.0,277.0,332.0,1.2,21.0,21.0,78.0,74.0,0.0,0.0,158.0,139.0,40.0,16.0,665.0,18.0,1.0,1.0,40.0,83.0,78.0,2.0,0.0,38.0,155.0,213.0,57.0,No
org.jfree.chart.labels.CustomXYToolTipGenerator,CustomXYToolTipGenerator,Public Class,8.0,1.0,8.0,6.0,2.0,15.0,5.0,15.0,0.0,1.0,71.0,57.0,0.8,6.0,6.0,25.0,22.0,0.0,0.0,37.0,33.0,8.0,1.0,143.0,6.0,1.0,4.0,8.0,38.0,13.0,0.0,0.0,8.0,30.0,49.0,18.0,No
org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,IntervalCategoryItemLabelGenerator,Public Class,23.0,0.0,10.0,7.0,2.0,17.0,5.0,8.0,0.0,2.0,47.0,33.0,0.7,9.0,9.0,20.0,12.0,0.0,0.0,24.0,20.0,4.0,0.0,88.0,6.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,19.0,29.0,9.0,No
org.jfree.chart.labels.StandardCategoryItemLabelGenerator,StandardCategoryItemLabelGenerator,Public Class,19.0,0.0,5.0,8.0,1.0,12.0,5.0,8.0,0.0,2.0,36.0,51.0,1.42,5.0,5.0,17.0,9.0,0.0,1.0,12.0,10.0,6.0,0.0,95.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,19.0,8.0,No
org.jfree.chart.labels.IntervalXYItemLabelGenerator,IntervalXYItemLabelGenerator,Public Class,25.0,1.0,12.0,9.0,2.0,22.0,5.0,19.0,0.0,1.0,115.0,84.0,0.73,9.0,9.0,34.0,23.0,0.0,0.0,66.0,49.0,9.0,0.0,218.0,10.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,8.0,45.0,66.0,20.0,No
org.jfree.chart.labels.IntervalXYToolTipGenerator,IntervalXYToolTipGenerator,Public Class,25.0,0.0,12.0,9.0,2.0,21.0,5.0,14.0,0.0,1.0,112.0,84.0,0.75,9.0,9.0,35.0,23.0,0.0,0.0,66.0,49.0,9.0,0.0,210.0,10.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,8.0,45.0,66.0,20.0,No
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,MultipleXYSeriesLabelGenerator,Public Class,9.0,0.0,10.0,6.0,2.0,17.0,5.0,15.0,0.0,2.0,101.0,65.0,0.64,16.0,16.0,39.0,32.0,0.0,0.0,61.0,50.0,9.0,3.0,181.0,6.0,1.0,2.0,9.0,44.0,33.0,0.0,1.0,8.0,53.0,73.0,19.0,No
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,StandardCategorySeriesLabelGenerator,Public Class,7.0,0.0,6.0,6.0,1.0,13.0,5.0,11.0,0.0,2.0,50.0,52.0,1.04,8.0,8.0,22.0,15.0,0.0,0.0,24.0,18.0,7.0,1.0,113.0,4.0,1.0,1.0,7.0,43.0,29.0,0.0,1.0,6.0,21.0,32.0,10.0,No
org.jfree.chart.labels.StandardCrosshairLabelGenerator,StandardCrosshairLabelGenerator,Public Class,7.0,0.0,7.0,6.0,2.0,13.0,3.0,10.0,0.0,0.0,57.0,45.0,0.79,6.0,6.0,20.0,13.0,0.0,0.0,27.0,22.0,7.0,2.0,112.0,5.0,1.0,1.0,7.0,36.0,21.0,0.0,0.0,7.0,20.0,34.0,13.0,No
org.jfree.chart.labels.StandardFlowLabelGenerator,StandardFlowLabelGenerator,Public Class,5.0,0.0,7.0,5.0,1.0,12.0,3.0,8.0,0.0,1.0,40.0,33.0,0.82,9.0,9.0,15.0,12.0,0.0,0.0,20.0,17.0,5.0,1.0,81.0,3.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,5.0,19.0,28.0,7.0,No
org.jfree.chart.labels.StandardXYItemLabelGenerator,StandardXYItemLabelGenerator,Public Class,25.0,0.0,5.0,8.0,1.0,13.0,5.0,16.0,0.0,2.0,48.0,80.0,1.67,6.0,6.0,21.0,12.0,0.0,0.0,17.0,13.0,9.0,0.0,144.0,3.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,9.0,13.0,25.0,11.0,No
org.jfree.chart.labels.StandardXYSeriesLabelGenerator,StandardXYSeriesLabelGenerator,Public Class,7.0,0.0,6.0,7.0,1.0,13.0,5.0,11.0,0.0,2.0,51.0,58.0,1.14,8.0,8.0,22.0,15.0,0.0,0.0,25.0,18.0,7.0,1.0,120.0,4.0,1.0,1.0,7.0,43.0,29.0,0.0,1.0,6.0,21.0,32.0,10.0,No
org.jfree.chart.labels.SymbolicXYItemLabelGenerator,SymbolicXYItemLabelGenerator,Public Class,6.0,0.0,9.0,8.0,2.0,17.0,6.0,9.0,1.0,1.0,60.0,52.0,0.87,9.0,9.0,23.0,15.0,0.0,0.0,30.0,25.0,5.0,0.0,120.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,5.0,22.0,35.0,12.0,No
org.jfree.data.time.TimeSeriesCollection,TimeSeriesCollection,Public Class,64.0,0.0,8.0,7.0,2.0,16.0,8.0,48.0,0.0,1.0,324.0,293.0,0.9,24.0,24.0,121.0,99.0,0.0,0.0,181.0,161.0,38.0,3.0,665.0,5.0,5.0,3.0,38.0,68.0,40.0,0.0,1.0,37.0,150.0,222.0,72.0,No
org.jfree.data.time.TimeSeries,TimeSeries,Public Class,82.0,0.0,10.0,9.0,3.0,19.0,3.0,79.0,0.0,3.0,632.0,553.0,0.88,30.0,30.0,169.0,156.0,2.0,0.0,397.0,357.0,59.0,8.0,1256.0,10.0,2.0,3.0,59.0,84.0,63.0,5.0,0.0,52.0,301.0,447.0,151.0,No
org.jfree.chart.LegendItem,LegendItem,Public Class,57.0,0.0,7.0,8.0,1.0,15.0,3.0,96.0,0.0,3.0,419.0,511.0,1.22,28.0,28.0,123.0,94.0,0.0,0.0,226.0,188.0,57.0,23.0,1002.0,22.0,1.0,1.0,57.0,91.0,91.0,3.0,0.0,54.0,193.0,276.0,82.0,No
org.jfree.chart.ui.StandardGradientPaintTransformer,StandardGradientPaintTransformer,Public Class,7.0,0.0,10.0,6.0,2.0,16.0,5.0,13.0,0.0,1.0,73.0,50.0,0.68,7.0,7.0,21.0,13.0,0.0,0.0,40.0,24.0,7.0,1.0,136.0,5.0,1.0,1.0,7.0,29.0,14.0,0.0,0.0,7.0,20.0,36.0,16.0,No
org.jfree.chart.LegendItemCollection,LegendItemCollection,Public Class,8.0,0.0,5.0,6.0,1.0,11.0,3.0,11.0,0.0,1.0,42.0,51.0,1.21,7.0,7.0,15.0,13.0,0.0,0.0,18.0,16.0,8.0,1.0,104.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,16.0,28.0,11.0,No
org.jfree.chart.util.ObjectUtils,ObjectUtils,Public Final Class,5.0,0.0,14.0,9.0,3.0,22.0,1.0,7.0,4.0,0.0,70.0,47.0,0.67,11.0,11.0,15.0,12.0,0.0,0.0,40.0,31.0,1.0,0.0,124.0,7.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,23.0,39.0,17.0,No
org.jfree.chart.LegendRenderingOrder,LegendRenderingOrder,Public Final Class,4.0,0.0,8.0,6.0,2.0,14.0,2.0,9.0,0.0,3.0,38.0,32.0,0.84,3.0,3.0,14.0,10.0,0.0,0.0,18.0,16.0,4.0,1.0,79.0,4.0,1.0,1.0,4.0,25.0,0.0,2.0,0.0,2.0,14.0,24.0,9.0,No
org.jfree.chart.needle.ArrowNeedle,ArrowNeedle,Public Class,31.0,1.0,13.0,7.0,2.0,21.0,3.0,14.0,0.0,1.0,69.0,42.0,0.61,10.0,10.0,22.0,16.0,0.0,1.0,43.0,37.0,5.0,1.0,125.0,5.0,2.0,1.0,5.0,20.0,20.0,0.0,1.0,4.0,34.0,47.0,12.0,No
org.jfree.chart.needle.MeterNeedle,MeterNeedle,Public Abstract Class,26.0,0.0,6.0,6.0,2.0,12.0,2.0,40.0,0.0,2.0,160.0,160.0,1.0,19.0,19.0,46.0,41.0,0.0,8.0,87.0,78.0,26.0,7.0,360.0,10.0,1.0,1.0,26.0,78.0,75.0,2.0,2.0,22.0,72.0,113.0,40.0,No
org.jfree.chart.needle.LineNeedle,LineNeedle,Public Class,30.0,2.0,8.0,7.0,2.0,17.0,3.0,12.0,0.0,1.0,34.0,33.0,0.97,8.0,8.0,14.0,9.0,0.0,0.0,16.0,14.0,4.0,0.0,79.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,13.0,21.0,7.0,No
org.jfree.chart.needle.LongNeedle,LongNeedle,Public Class,31.0,2.0,15.0,7.0,2.0,24.0,3.0,15.0,0.0,1.0,79.0,38.0,0.48,7.0,7.0,25.0,20.0,0.0,0.0,56.0,51.0,5.0,0.0,132.0,6.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,49.0,62.0,12.0,No
org.jfree.chart.needle.MiddlePinNeedle,MiddlePinNeedle,Public Class,30.0,2.0,12.0,8.0,2.0,22.0,3.0,14.0,0.0,1.0,53.0,35.0,0.66,9.0,9.0,21.0,14.0,0.0,0.0,31.0,28.0,4.0,0.0,102.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,26.0,36.0,9.0,No
org.jfree.chart.needle.PinNeedle,PinNeedle,Public Class,30.0,2.0,12.0,8.0,2.0,22.0,3.0,13.0,0.0,1.0,51.0,35.0,0.69,9.0,9.0,19.0,13.0,0.0,0.0,30.0,28.0,4.0,0.0,99.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,25.0,35.0,9.0,No
org.jfree.chart.needle.PlumNeedle,PlumNeedle,Public Class,30.0,1.0,10.0,7.0,2.0,19.0,3.0,11.0,0.0,1.0,44.0,33.0,0.75,8.0,8.0,16.0,11.0,0.0,0.0,25.0,21.0,4.0,0.0,88.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,19.0,28.0,8.0,No
org.jfree.chart.needle.PointerNeedle,PointerNeedle,Public Class,30.0,2.0,15.0,7.0,3.0,24.0,3.0,13.0,0.0,1.0,64.0,34.0,0.53,6.0,6.0,20.0,14.0,0.0,0.0,41.0,40.0,4.0,0.0,111.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,34.0,46.0,11.0,No
org.jfree.chart.needle.ShipNeedle,ShipNeedle,Public Class,30.0,1.0,10.0,7.0,2.0,18.0,3.0,9.0,0.0,1.0,42.0,34.0,0.81,8.0,8.0,12.0,7.0,0.0,0.0,23.0,20.0,4.0,0.0,85.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,17.0,26.0,8.0,No
org.jfree.chart.needle.WindNeedle,WindNeedle,Public Class,35.0,1.0,9.0,6.0,2.0,16.0,3.0,11.0,0.0,1.0,40.0,29.0,0.72,5.0,5.0,13.0,9.0,0.0,0.0,22.0,17.0,4.0,0.0,79.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,15.0,24.0,8.0,No
org.jfree.chart.PaintMap,PaintMap,Public Class,9.0,0.0,8.0,7.0,2.0,15.0,3.0,12.0,0.0,1.0,75.0,77.0,1.03,15.0,15.0,29.0,27.0,0.0,0.0,44.0,43.0,9.0,1.0,164.0,6.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,7.0,40.0,57.0,16.0,No
org.jfree.chart.panel.AbstractOverlay,AbstractOverlay,Public Class,5.0,0.0,5.0,6.0,1.0,10.0,1.0,7.0,0.0,0.0,27.0,32.0,1.19,4.0,4.0,9.0,10.0,0.0,1.0,12.0,12.0,5.0,1.0,66.0,3.0,1.0,2.0,5.0,20.0,0.0,0.0,1.0,4.0,12.0,20.0,7.0,No
org.jfree.chart.panel.CrosshairOverlay,CrosshairOverlay,Public Class,25.0,0.0,18.0,7.0,4.0,25.0,6.0,27.0,0.0,0.0,371.0,138.0,0.37,30.0,30.0,87.0,73.0,0.0,0.0,254.0,226.0,20.0,2.0,532.0,10.0,2.0,4.0,20.0,60.0,60.0,5.0,2.0,13.0,175.0,263.0,83.0,No
org.jfree.chart.plot.AbstractPieLabelDistributor,AbstractPieLabelDistributor,Public Abstract Class,6.0,0.0,3.0,5.0,1.0,8.0,2.0,8.0,0.0,0.0,20.0,37.0,1.85,4.0,4.0,8.0,8.0,0.0,1.0,6.0,6.0,6.0,1.0,65.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,5.0,No
