Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.nutch.protocol.TestProtocolFactory,TestProtocolFactory,Public Class,3.0,2.0,14.0,3.0,2.0,17.0,1.0,10.0,0.0,0.0,45.0,8.0,0.18,9.0,9.0,12.0,8.0,0.0,0.0,29.0,23.0,3.0,2.0,60.0,5.0,1.0,1.0,3.0,17.0,17.0,0.0,0.0,3.0,23.0,30.0,7.0,No
org.apache.nutch.storage.TestGoraStorage,TestGoraStorage,Public Class,9.0,2.0,18.0,6.0,2.0,26.0,1.0,20.0,2.0,0.0,126.0,64.0,0.51,24.0,24.0,47.0,43.0,0.0,0.0,91.0,71.0,5.0,0.0,209.0,5.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,6.0,72.0,94.0,15.0,No
org.apache.nutch.storage.TestGoraStorage.testMultiProcess.(Anon_2),(Anon_2),Anonymous Class,1.0,0.0,25.0,4.0,2.0,29.0,1.0,0.0,0.0,0.0,26.0,4.0,0.15,9.0,9.0,10.0,9.0,0.0,0.0,24.0,16.0,1.0,0.0,30.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,17.0,2.0,No
org.apache.nutch.storage.TestGoraStorage.testMultithreaded.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,10.0,3.0,2.0,13.0,1.0,0.0,0.0,0.0,11.0,3.0,0.27,5.0,5.0,0.0,1.0,0.0,0.0,9.0,5.0,1.0,0.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,No
org.apache.nutch.util.HelloHandler,HelloHandler,Public Class,1.0,0.0,10.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,11.0,0.0,0.0,6.0,6.0,5.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,1.0,No
org.apache.nutch.util.TestEncodingDetector,TestEncodingDetector,Public Class,1.0,9.0,45.0,9.0,1.0,59.0,1.0,13.0,0.0,2.0,55.0,10.0,0.18,14.0,14.0,9.0,7.0,0.0,0.0,44.0,41.0,1.0,0.0,74.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,43.0,46.0,1.0,No
org.apache.nutch.util.TestGZIPUtils,TestGZIPUtils,Public Class,8.0,2.0,12.0,0.0,3.0,15.0,1.0,32.0,0.0,0.0,181.0,31.0,0.17,5.0,5.0,31.0,32.0,0.0,0.0,155.0,69.0,8.0,3.0,235.0,6.0,1.0,4.0,8.0,50.0,50.0,0.0,0.0,8.0,68.0,90.0,21.0,No
org.apache.nutch.util.TestMimeUtil,TestMimeUtil,Public Class,6.0,0.0,7.0,1.0,2.0,7.0,1.0,12.0,0.0,4.0,73.0,34.0,0.47,8.0,8.0,40.0,23.0,0.0,0.0,48.0,20.0,6.0,1.0,114.0,2.0,2.0,1.0,6.0,60.0,60.0,2.0,0.0,4.0,19.0,34.0,10.0,Yes
org.apache.nutch.util.TestNodeWalker,TestNodeWalker,Public Class,3.0,1.0,19.0,1.0,4.0,20.0,1.0,8.0,0.0,2.0,69.0,21.0,0.3,11.0,11.0,21.0,19.0,0.0,0.0,52.0,38.0,3.0,0.0,95.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,33.0,45.0,11.0,No
org.apache.nutch.util.TestPrefixStringMatcher,TestPrefixStringMatcher,Public Class,2.0,9.0,26.0,1.0,7.0,36.0,1.0,23.0,0.0,6.0,61.0,23.0,0.38,3.0,3.0,23.0,26.0,0.0,0.0,46.0,34.0,2.0,0.0,107.0,11.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,42.0,55.0,13.0,No
org.apache.nutch.util.TestStringUtil,TestStringUtil,Public Class,2.0,5.0,12.0,0.0,1.0,17.0,1.0,13.0,0.0,0.0,26.0,17.0,0.65,3.0,3.0,9.0,7.0,0.0,0.0,18.0,16.0,2.0,0.0,56.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,18.0,21.0,2.0,No
org.apache.nutch.util.TestSuffixStringMatcher,TestSuffixStringMatcher,Public Class,2.0,9.0,26.0,1.0,7.0,36.0,1.0,23.0,0.0,6.0,61.0,23.0,0.38,3.0,3.0,23.0,26.0,0.0,0.0,46.0,34.0,2.0,0.0,107.0,11.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,42.0,55.0,13.0,No
org.apache.nutch.util.TestTableUtil,TestTableUtil,Public Class,4.0,0.0,8.0,0.0,1.0,8.0,1.0,6.0,2.0,0.0,47.0,24.0,0.51,4.0,4.0,25.0,22.0,0.0,0.0,34.0,19.0,2.0,15.0,69.0,1.0,1.0,0.0,4.0,53.0,53.0,2.0,0.0,2.0,34.0,39.0,4.0,No
org.apache.nutch.util.TestURLUtil,TestURLUtil,Public Class,8.0,6.0,19.0,11.0,1.0,29.0,1.0,55.0,0.0,2.0,169.0,116.0,0.69,6.0,6.0,36.0,28.0,0.0,0.0,140.0,106.0,8.0,0.0,273.0,2.0,1.0,1.0,8.0,88.0,88.0,0.0,0.0,8.0,119.0,129.0,9.0,No
org.apache.nutch.webui.client.TestCrawlCycle,TestCrawlCycle,Public Class,4.0,2.0,11.0,2.0,1.0,15.0,1.0,17.0,0.0,0.0,53.0,25.0,0.47,16.0,16.0,30.0,19.0,0.0,0.0,31.0,26.0,4.0,4.0,95.0,1.0,1.0,0.0,4.0,38.0,38.0,0.0,0.0,4.0,30.0,35.0,4.0,No
org.apache.nutch.webui.client.TestNutchClientFactory,TestNutchClientFactory,Public Class,3.0,2.0,7.0,3.0,1.0,12.0,1.0,10.0,0.0,0.0,26.0,25.0,0.96,6.0,6.0,19.0,14.0,0.0,0.0,12.0,12.0,3.0,1.0,61.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,13.0,17.0,3.0,No
org.apache.nutch.webui.client.TestRemoteCommandExecutor,TestRemoteCommandExecutor,Public Class,4.0,2.0,9.0,2.0,1.0,14.0,1.0,15.0,0.0,1.0,45.0,25.0,0.56,13.0,13.0,29.0,18.0,0.0,0.0,27.0,22.0,4.0,2.0,85.0,1.0,1.0,0.0,4.0,13.0,13.0,0.0,0.0,4.0,24.0,29.0,4.0,No
org.apache.nutch.webui.client.TestRemoteCommandsBatchFactory,TestRemoteCommandsBatchFactory,Public Class,3.0,1.0,8.0,2.0,1.0,12.0,1.0,8.0,0.0,0.0,32.0,22.0,0.69,9.0,9.0,19.0,13.0,0.0,0.0,18.0,14.0,3.0,2.0,62.0,2.0,1.0,1.0,3.0,33.0,33.0,0.0,0.0,3.0,15.0,20.0,4.0,No
org.apache.nutch.webui.service.NutchServiceTest,NutchServiceTest,Public Class,2.0,2.0,8.0,3.0,1.0,13.0,1.0,10.0,0.0,0.0,27.0,6.0,0.22,13.0,13.0,17.0,10.0,0.0,0.0,10.0,9.0,2.0,4.0,43.0,1.0,1.0,0.0,2.0,25.0,25.0,0.0,0.0,2.0,13.0,16.0,2.0,No
org.apache.nutch.webui.view.AbstractWicketTest,AbstractWicketTest,Public Abstract Class,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,16.0,2.67,4.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,No
org.apache.nutch.webui.view.SpringConfigForTests,SpringConfigForTests,Public Class,2.0,0.0,7.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,18.0,0.0,0.0,9.0,9.0,12.0,6.0,0.0,0.0,7.0,6.0,2.0,1.0,21.0,1.0,1.0,0.0,2.0,50.0,50.0,0.0,0.0,2.0,7.0,10.0,2.0,No
org.apache.nutch.webui.view.TestColorEnumLabel,TestColorEnumLabel,Public Class,2.0,2.0,9.0,3.0,1.0,14.0,1.0,6.0,0.0,0.0,19.0,22.0,1.16,5.0,5.0,11.0,7.0,0.0,0.0,11.0,8.0,2.0,0.0,47.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,11.0,2.0,No
