Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.karaf.itests.ConfigManagedServiceFactoryTest,ConfigManagedServiceFactoryTest,Public Class,55.0,0.0,8.0,0.0,1.0,8.0,1.0,8.0,0.0,0.0,58.0,1.0,0.02,13.0,13.0,25.0,14.0,0.0,0.0,32.0,21.0,7.0,1.0,67.0,1.0,3.0,0.0,7.0,71.0,14.0,4.0,0.0,3.0,22.0,30.0,7.0,No
org.apache.karaf.itests.ConfigTest,ConfigTest,Public Class,52.0,0.0,8.0,0.0,1.0,8.0,1.0,5.0,0.0,0.0,37.0,0.0,0.0,11.0,11.0,20.0,12.0,0.0,0.0,20.0,19.0,4.0,0.0,42.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,19.0,24.0,4.0,No
org.apache.karaf.itests.DiagnosticTest,DiagnosticTest,Public Class,53.0,0.0,4.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,26.0,0.0,0.0,8.0,8.0,15.0,8.0,0.0,0.0,7.0,7.0,5.0,0.0,32.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,13.0,5.0,No
org.apache.karaf.itests.EquinoxTest,EquinoxTest,Public Class,50.0,0.0,5.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,10.0,10.0,8.0,4.0,0.0,0.0,4.0,4.0,2.0,0.0,17.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,2.0,No
org.apache.karaf.itests.examples.BlueprintExampleTest,BlueprintExampleTest,Public Class,49.0,4.0,20.0,6.0,3.0,30.0,1.0,6.0,0.0,0.0,24.0,6.0,0.25,9.0,9.0,9.0,7.0,0.0,0.0,15.0,14.0,1.0,0.0,36.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,18.0,3.0,No
org.apache.karaf.itests.examples.BundleExampleTest,BundleExampleTest,Public Class,49.0,4.0,20.0,6.0,3.0,30.0,1.0,6.0,0.0,0.0,24.0,6.0,0.25,9.0,9.0,9.0,7.0,0.0,0.0,15.0,14.0,1.0,0.0,36.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,18.0,3.0,No
org.apache.karaf.itests.examples.CamelExampleTest,CamelExampleTest,Public Class,52.0,2.0,15.0,1.0,2.0,17.0,1.0,13.0,0.0,0.0,65.0,3.0,0.05,12.0,12.0,16.0,12.0,0.0,0.0,47.0,47.0,4.0,0.0,78.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,45.0,53.0,7.0,No
org.apache.karaf.itests.examples.CdiExampleTest,CdiExampleTest,Public Class,49.0,4.0,8.0,0.0,1.0,12.0,1.0,6.0,0.0,0.0,12.0,0.0,0.0,5.0,5.0,6.0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,18.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,1.0,No
org.apache.karaf.itests.examples.CommandExampleTest,CommandExampleTest,Public Class,49.0,3.0,11.0,4.0,1.0,18.0,1.0,5.0,0.0,0.0,15.0,4.0,0.27,6.0,6.0,6.0,3.0,0.0,0.0,8.0,8.0,1.0,0.0,24.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,1.0,No
org.apache.karaf.itests.examples.ConfigExampleTest,ConfigExampleTest,Public Class,55.0,4.0,11.0,0.0,1.0,15.0,1.0,38.0,0.0,0.0,82.0,0.0,0.0,11.0,11.0,28.0,20.0,0.0,0.0,56.0,56.0,7.0,3.0,120.0,2.0,3.0,1.0,7.0,62.0,62.0,0.0,0.0,7.0,56.0,65.0,8.0,No
