Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.jboss.modules.maven.MavenSettings.Profile,Profile,Static Final Class,5.0,0.0,3.0,0.0,1.0,4.0,1.0,7.0,0.0,0.0,21.0,0.0,0.0,3.0,3.0,8.0,8.0,1.0,0.0,7.0,7.0,5.0,2.0,28.0,2.0,1.0,1.0,5.0,60.0,60.0,0.0,0.0,4.0,7.0,14.0,6.0,No
org.jboss.modules.maven.MavenSettings.Proxy,Proxy,Static Final Class,19.0,0.0,4.0,0.0,1.0,4.0,1.0,29.0,0.0,0.0,88.0,0.0,0.0,10.0,10.0,32.0,34.0,0.0,0.0,38.0,34.0,19.0,9.0,117.0,3.0,1.0,2.0,19.0,88.0,88.0,0.0,0.0,19.0,36.0,63.0,25.0,No
org.jboss.modules.xml.MXParser,MXParser,Public Class,77.0,2.0,30.0,3.0,8.0,34.0,2.0,261.0,4.0,19.0,2396.0,298.0,0.12,13.0,13.0,351.0,343.0,0.0,0.0,1739.0,1434.0,73.0,64.0,2898.0,56.0,1.0,8.0,77.0,92.0,77.0,3.0,33.0,41.0,1134.0,1742.0,627.0,No
org.jboss.modules.Metrics,Metrics,Final Class,2.0,0.0,3.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,11.0,3.0,0.27,2.0,2.0,5.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,17.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,3.0,No
org.jboss.modules.PropertyReadAction,PropertyReadAction,Class,3.0,0.0,3.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,14.0,3.0,0.21,1.0,1.0,6.0,6.0,2.0,0.0,4.0,4.0,3.0,2.0,21.0,1.0,1.0,0.0,3.0,33.0,0.0,0.0,0.0,1.0,6.0,10.0,3.0,No
org.jboss.modules.ModularAgent,ModularAgent,Public Final Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,8.0,3.0,0.38,3.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,No
org.jboss.modules.ModularURLStreamHandlerProvider.createURLStreamHandler.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,No
org.jboss.modules.Module.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,11.0,2.0,3.0,13.0,1.0,0.0,0.0,0.0,12.0,2.0,0.17,6.0,6.0,0.0,1.0,0.0,0.0,9.0,5.0,1.0,0.0,14.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,No
org.jboss.modules.Module.(Anon_2),(Anon_2),Anonymous Class,1.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,No
org.jboss.modules.Module.Visited,Visited,Static Final Class,4.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,23.0,0.0,0.0,2.0,2.0,10.0,10.0,1.0,0.0,8.0,8.0,4.0,5.0,27.0,1.0,1.0,0.0,4.0,50.0,30.0,0.0,0.0,3.0,13.0,18.0,4.0,No
org.jboss.modules.Module.iterateResources.(Anon_5),(Anon_5),Anonymous Class,3.0,0.0,14.0,0.0,4.0,14.0,1.0,4.0,0.0,0.0,48.0,0.0,0.0,9.0,9.0,2.0,9.0,0.0,0.0,36.0,28.0,3.0,4.0,52.0,9.0,2.0,4.0,3.0,58.0,33.0,0.0,0.0,3.0,22.0,35.0,12.0,No
org.jboss.modules.Module.loadServiceDirectly.(Anon_3),(Anon_3),Anonymous Class,1.0,1.0,11.0,0.0,1.0,12.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,7.0,7.0,1.0,4.0,0.0,0.0,9.0,4.0,1.0,0.0,13.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,No
org.jboss.modules.Module.loadServiceDirectly.(Anon_3).getResources.(Anon_4),(Anon_4),Anonymous Class,2.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,2.0,0.0,8.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,No
org.jboss.modules.security.ModularPermissionFactory,ModularPermissionFactory,Public Final Class,2.0,0.0,18.0,5.0,4.0,22.0,2.0,4.0,0.0,1.0,44.0,14.0,0.32,11.0,11.0,12.0,12.0,0.0,0.0,26.0,24.0,2.0,6.0,62.0,4.0,1.0,1.0,2.0,8.0,8.0,0.0,0.0,2.0,23.0,33.0,8.0,No
org.jboss.modules.ModuleClassLoader.Configuration,Configuration,Public Static Final Class,5.0,0.0,4.0,0.0,1.0,4.0,1.0,5.0,0.0,0.0,24.0,5.0,0.21,4.0,4.0,10.0,10.0,5.0,0.0,8.0,8.0,5.0,4.0,34.0,1.0,1.0,0.0,5.0,60.0,60.0,0.0,0.0,0.0,12.0,18.0,5.0,No
